obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition
1992_class-959,2,0.9727343321,0.9721491933,0.9727343321,2,0.9727343321,0.9721491933,0.9727343321,0.0000000000,0.0005851388,0.0005851388,1,1,0
1993_class-959,0,0.9522515535,0.9522515535,0.9525559545,0,0.9522515535,0.9522515535,0.9525559545,0.0000000000,0.0000000000,0.0000000000,1,1,0
1994_class-959,5,0.9104204774,0.9162480831,0.9318163395,0,0.9162480831,0.9162480831,0.9318163395,0.0058276057,-0.0058276057,0.0000000000,0,1,1
1995_class-959,3,0.8989615440,0.8949606419,0.9028478861,0,0.8949606419,0.8949606419,0.9028478861,-0.0040009022,0.0040009022,0.0000000000,1,1,0
1996_class-959,0,0.9794922471,0.9794922471,0.9795168042,0,0.9794922471,0.9794922471,0.9795168042,0.0000000000,0.0000000000,0.0000000000,1,1,0
1997_class-959,3,0.9298737049,0.8751500249,0.9299799800,3,0.9298737049,0.8751500249,0.9299799800,0.0000000000,0.0547236800,0.0547236800,1,1,0
1998_class-959,2,0.9701853991,0.9700377584,0.9709036350,0,0.9700377584,0.9700377584,0.9709036350,-0.0001476407,0.0001476407,0.0000000000,1,1,0
1999_class-959,1,0.9752957225,0.9752911329,0.9754036665,1,0.9752957225,0.9752911329,0.9754036665,0.0000000000,0.0000045896,0.0000045896,1,1,0
2000_class-960,2,0.9729222059,0.9730135202,0.9730135202,0,0.9730135202,0.9730135202,0.9730135202,0.0000913143,-0.0000913143,0.0000000000,0,1,1
2001_class-960,5,0.9196389318,0.8925682306,0.9196389318,5,0.9196389318,0.8925682306,0.9196389318,0.0000000000,0.0270707011,0.0270707011,1,1,0
2002_class-960,0,0.9400293827,0.9400293827,0.9400293827,0,0.9400293827,0.9400293827,0.9400293827,0.0000000000,0.0000000000,0.0000000000,1,1,0
2003_class-960,1,0.9544714689,0.9303263426,0.9544714689,0,0.9303263426,0.9303263426,0.9544714689,-0.0241451263,0.0241451263,0.0000000000,1,1,0
2004_class-960,4,0.7932935357,0.9652118683,0.9652118683,4,0.7932935357,0.9652118683,0.9652118683,0.0000000000,-0.1719183326,-0.1719183326,0,0,0
2005_class-960,3,0.9307962656,0.9389353991,0.9389353991,0,0.9389353991,0.9389353991,0.9389353991,0.0081391335,-0.0081391335,0.0000000000,0,1,1
2006_class-960,2,0.9646300077,0.9670875072,0.9690088630,2,0.9646300077,0.9670875072,0.9690088630,0.0000000000,-0.0024574995,-0.0024574995,0,0,0
2007_class-960,3,0.9513379335,0.9498164058,0.9514183402,3,0.9513379335,0.9498164058,0.9514183402,0.0000000000,0.0015215278,0.0015215278,1,1,0
2008_class-960,3,0.9515788555,0.9481185675,0.9515788555,3,0.9515788555,0.9481185675,0.9515788555,0.0000000000,0.0034602880,0.0034602880,1,1,0
2009_class-960,2,0.6861504316,0.6126424670,0.7126123905,0,0.6126424670,0.6126424670,0.7126123905,-0.0735079646,0.0735079646,0.0000000000,1,1,0
2010_class-961,3,0.9674193859,0.9670586586,0.9674193859,0,0.9670586586,0.9670586586,0.9674193859,-0.0003607273,0.0003607273,0.0000000000,1,1,0
2011_class-961,0,0.9426127672,0.9426127672,0.9448854923,0,0.9426127672,0.9426127672,0.9448854923,0.0000000000,0.0000000000,0.0000000000,1,1,0
2012_class-961,1,0.9810256958,0.9813437462,0.9813437462,1,0.9810256958,0.9813437462,0.9813437462,0.0000000000,-0.0003180504,-0.0003180504,0,0,0
2013_class-961,4,0.9773176908,0.9770554304,0.9774633646,0,0.9770554304,0.9770554304,0.9774633646,-0.0002622604,0.0002622604,0.0000000000,1,1,0
2014_class-961,2,0.9586833715,0.9582607746,0.9586833715,2,0.9586833715,0.9582607746,0.9586833715,0.0000000000,0.0004225969,0.0004225969,1,1,0
2015_class-961,0,0.9469836950,0.9469836950,0.9474325180,0,0.9469836950,0.9469836950,0.9474325180,0.0000000000,0.0000000000,0.0000000000,1,1,0
2016_class-961,0,0.9164367914,0.9164367914,0.9289500713,0,0.9164367914,0.9164367914,0.9289500713,0.0000000000,0.0000000000,0.0000000000,1,1,0
2017_class-961,5,0.9685186744,0.9678368568,0.9685186744,0,0.9678368568,0.9678368568,0.9685186744,-0.0006818175,0.0006818175,0.0000000000,1,1,0
2018_class-961,1,0.9826231599,0.9823369384,0.9826231599,1,0.9826231599,0.9823369384,0.9826231599,0.0000000000,0.0002862215,0.0002862215,1,1,0
2019_class-961,5,0.9008396268,0.9102667570,0.9120039940,5,0.9008396268,0.9102667570,0.9120039940,0.0000000000,-0.0094271302,-0.0094271302,0,0,0
2020_class-962,0,0.9745047092,0.9745047092,0.9746147394,0,0.9745047092,0.9745047092,0.9746147394,0.0000000000,0.0000000000,0.0000000000,1,1,0
2021_class-962,0,0.9837405086,0.9837405086,0.9837405086,0,0.9837405086,0.9837405086,0.9837405086,0.0000000000,0.0000000000,0.0000000000,1,1,0
2022_class-962,1,0.9665737152,0.9665305614,0.9667816162,0,0.9665305614,0.9665305614,0.9667816162,-0.0000431538,0.0000431538,0.0000000000,1,1,0
2023_class-962,0,0.9773687124,0.9773687124,0.9773687124,0,0.9773687124,0.9773687124,0.9773687124,0.0000000000,0.0000000000,0.0000000000,1,1,0
2024_class-962,4,0.9775050879,0.9771441221,0.9775050879,0,0.9771441221,0.9771441221,0.9775050879,-0.0003609657,0.0003609657,0.0000000000,1,1,0
2025_class-962,4,0.9553729296,0.9563917518,0.9567288756,0,0.9563917518,0.9563917518,0.9567288756,0.0010188222,-0.0010188222,0.0000000000,0,1,1
2026_class-962,1,0.9799314737,0.9780125618,0.9800766706,0,0.9780125618,0.9780125618,0.9800766706,-0.0019189119,0.0019189119,0.0000000000,1,1,0
2027_class-962,2,0.9831516743,0.9832457900,0.9833214283,2,0.9831516743,0.9832457900,0.9833214283,0.0000000000,-0.0000941157,-0.0000941157,0,0,0
2028_class-962,2,0.9845893383,0.9844878316,0.9860428572,0,0.9844878316,0.9844878316,0.9860428572,-0.0001015067,0.0001015067,0.0000000000,1,1,0
2029_class-962,2,0.9874265194,0.9876601696,0.9878185391,0,0.9876601696,0.9876601696,0.9878185391,0.0002336502,-0.0002336502,0.0000000000,0,1,1
2030_class-963,3,0.8462738991,0.7628805637,0.8462738991,3,0.8462738991,0.7628805637,0.8462738991,0.0000000000,0.0833933353,0.0833933353,1,1,0
2031_class-963,3,0.9152065516,0.9527076483,0.9781312943,3,0.9152065516,0.9527076483,0.9781312943,0.0000000000,-0.0375010967,-0.0375010967,0,0,0
2032_class-963,4,0.8282293081,0.7850315571,0.8282293081,4,0.8282293081,0.7850315571,0.8282293081,0.0000000000,0.0431977510,0.0431977510,1,1,0
2033_class-963,1,0.8078032732,0.3881686926,0.8142650127,0,0.3881686926,0.3881686926,0.8142650127,-0.4196345806,0.4196345806,0.0000000000,1,1,0
2034_class-963,1,0.9415991306,0.9406723976,0.9415991306,1,0.9415991306,0.9406723976,0.9415991306,0.0000000000,0.0009267330,0.0009267330,1,1,0
2035_class-963,5,0.9525272846,0.9524611235,0.9525272846,5,0.9525272846,0.9524611235,0.9525272846,0.0000000000,0.0000661612,0.0000661612,1,1,0
2036_class-963,3,0.8190189600,0.8174366951,0.8588519096,3,0.8190189600,0.8174366951,0.8588519096,0.0000000000,0.0015822649,0.0015822649,1,1,0
2037_class-963,4,0.8218286037,0.6493003368,0.9448958635,4,0.8218286037,0.6493003368,0.9448958635,0.0000000000,0.1725282669,0.1725282669,1,1,0
2038_class-963,1,0.9494825006,0.9554131031,0.9554131031,0,0.9554131031,0.9554131031,0.9554131031,0.0059306026,-0.0059306026,0.0000000000,0,1,1
2039_class-963,4,0.7507104874,0.8960081339,0.9548991323,4,0.7507104874,0.8960081339,0.9548991323,0.0000000000,-0.1452976465,-0.1452976465,0,0,0
2040_class-964,1,0.9803180695,0.9802451134,0.9803878069,0,0.9802451134,0.9802451134,0.9803878069,-0.0000729561,0.0000729561,0.0000000000,1,1,0
2041_class-964,3,0.9884713888,0.9864346981,0.9884713888,0,0.9864346981,0.9864346981,0.9884713888,-0.0020366907,0.0020366907,0.0000000000,1,1,0
2042_class-964,3,0.9822175503,0.9821500778,0.9823019505,0,0.9821500778,0.9821500778,0.9823019505,-0.0000674725,0.0000674725,0.0000000000,1,1,0
2043_class-964,3,0.9570101500,0.1216689125,0.9570101500,3,0.9570101500,0.1216689125,0.9570101500,0.0000000000,0.8353412375,0.8353412375,1,1,0
2044_class-964,3,0.9003878832,0.5265672207,0.9003878832,3,0.9003878832,0.5265672207,0.9003878832,0.0000000000,0.3738206625,0.3738206625,1,1,0
2045_class-964,1,0.9335299730,0.9414119720,0.9427172542,1,0.9335299730,0.9414119720,0.9427172542,0.0000000000,-0.0078819990,-0.0078819990,0,0,0
2046_class-964,1,0.9557021260,0.9541935921,0.9557021260,0,0.9541935921,0.9541935921,0.9557021260,-0.0015085340,0.0015085340,0.0000000000,1,1,0
2047_class-964,1,0.9862617254,0.9848852158,0.9863313437,0,0.9848852158,0.9848852158,0.9863313437,-0.0013765097,0.0013765097,0.0000000000,1,1,0
2048_class-964,2,0.9826437235,0.9822824001,0.9826437235,2,0.9826437235,0.9822824001,0.9826437235,0.0000000000,0.0003613234,0.0003613234,1,1,0
2049_class-964,1,0.9819087982,0.9828518629,0.9842438698,0,0.9828518629,0.9828518629,0.9842438698,0.0009430647,-0.0009430647,0.0000000000,0,1,1
2050_class-965,2,0.9478077292,0.9493732452,0.9495031834,0,0.9493732452,0.9493732452,0.9495031834,0.0015655160,-0.0015655160,0.0000000000,0,1,1
2051_class-965,5,0.9366482496,0.8872129917,0.9384716153,0,0.8872129917,0.8872129917,0.9384716153,-0.0494352579,0.0494352579,0.0000000000,1,1,0
2052_class-965,5,0.6726920605,0.8422645926,0.8549170494,5,0.6726920605,0.8422645926,0.8549170494,0.0000000000,-0.1695725322,-0.1695725322,0,0,0
2053_class-965,5,0.9419726729,0.9414843321,0.9429253340,0,0.9414843321,0.9414843321,0.9429253340,-0.0004883409,0.0004883409,0.0000000000,1,1,0
2054_class-965,2,0.9687030315,0.9673335552,0.9687030315,0,0.9673335552,0.9673335552,0.9687030315,-0.0013694763,0.0013694763,0.0000000000,1,1,0
2055_class-965,4,0.9806455970,0.9794290066,0.9806455970,0,0.9794290066,0.9794290066,0.9806455970,-0.0012165904,0.0012165904,0.0000000000,1,1,0
2056_class-965,3,0.6707094908,0.6540604830,0.6884379387,3,0.6707094908,0.6540604830,0.6884379387,0.0000000000,0.0166490078,0.0166490078,1,1,0
2057_class-965,3,0.9790173173,0.9790382385,0.9791570902,0,0.9790382385,0.9790382385,0.9791570902,0.0000209212,-0.0000209212,0.0000000000,0,1,1
2058_class-965,0,0.9348812699,0.9348812699,0.9355919361,0,0.9348812699,0.9348812699,0.9355919361,0.0000000000,0.0000000000,0.0000000000,1,1,0
2059_class-965,4,0.8258936405,0.6670526862,0.9240081310,4,0.8258936405,0.6670526862,0.9240081310,0.0000000000,0.1588409543,0.1588409543,1,1,0
2060_class-966,0,0.9424377084,0.9424377084,0.9429234266,0,0.9424377084,0.9424377084,0.9429234266,0.0000000000,0.0000000000,0.0000000000,1,1,0
2061_class-966,5,0.9755825996,0.9753459692,0.9756243229,0,0.9753459692,0.9753459692,0.9756243229,-0.0002366304,0.0002366304,0.0000000000,1,1,0
2062_class-966,4,0.9724586010,0.9730266929,0.9730266929,0,0.9730266929,0.9730266929,0.9730266929,0.0005680919,-0.0005680919,0.0000000000,0,1,1
2063_class-966,5,0.9557670951,0.9611254930,0.9613313675,5,0.9557670951,0.9611254930,0.9613313675,0.0000000000,-0.0053583980,-0.0053583980,0,0,0
2064_class-966,3,0.9702153206,0.9702001810,0.9711807966,3,0.9702153206,0.9702001810,0.9711807966,0.0000000000,0.0000151396,0.0000151396,1,1,0
2065_class-966,4,0.9535052776,0.9533121586,0.9537889957,0,0.9533121586,0.9533121586,0.9537889957,-0.0001931190,0.0001931190,0.0000000000,1,1,0
2066_class-966,3,0.9283416867,0.9250411391,0.9283416867,3,0.9283416867,0.9250411391,0.9283416867,0.0000000000,0.0033005476,0.0033005476,1,1,0
2067_class-966,1,0.9678515792,0.9237424731,0.9709890485,1,0.9678515792,0.9237424731,0.9709890485,0.0000000000,0.0441091061,0.0441091061,1,1,0
2068_class-966,2,0.9536354542,0.9547539949,0.9547539949,2,0.9536354542,0.9547539949,0.9547539949,0.0000000000,-0.0011185408,-0.0011185408,0,0,0
2069_class-966,5,0.9601447582,0.9604019523,0.9614900351,5,0.9601447582,0.9604019523,0.9614900351,0.0000000000,-0.0002571940,-0.0002571940,0,0,0
2070_class-967,3,0.9629182816,0.9635255933,0.9638735056,0,0.9635255933,0.9635255933,0.9638735056,0.0006073117,-0.0006073117,0.0000000000,0,1,1
2071_class-967,5,0.9255278111,0.9266059399,0.9266059399,5,0.9255278111,0.9266059399,0.9266059399,0.0000000000,-0.0010781288,-0.0010781288,0,0,0
2072_class-967,1,0.9602466822,0.9647893310,0.9659192562,0,0.9647893310,0.9647893310,0.9659192562,0.0045426488,-0.0045426488,0.0000000000,0,1,1
2073_class-967,4,0.9708468914,0.9724034667,0.9724272490,0,0.9724034667,0.9724034667,0.9724272490,0.0015565753,-0.0015565753,0.0000000000,0,1,1
2074_class-967,2,0.9344522953,0.9313418865,0.9347853661,0,0.9313418865,0.9313418865,0.9347853661,-0.0031104088,0.0031104088,0.0000000000,1,1,0
2075_class-967,1,0.9311745763,0.9311039448,0.9314521551,1,0.9311745763,0.9311039448,0.9314521551,0.0000000000,0.0000706315,0.0000706315,1,1,0
2076_class-967,4,0.9334681034,0.9313533306,0.9351004958,0,0.9313533306,0.9313533306,0.9351004958,-0.0021147728,0.0021147728,0.0000000000,1,1,0
2077_class-967,0,0.9495499730,0.9495499730,0.9510327578,0,0.9495499730,0.9495499730,0.9510327578,0.0000000000,0.0000000000,0.0000000000,1,1,0
2078_class-967,3,0.9405728579,0.9435493350,0.9477658272,0,0.9435493350,0.9435493350,0.9477658272,0.0029764771,-0.0029764771,0.0000000000,0,1,1
2079_class-967,4,0.9586695433,0.9563747644,0.9586695433,4,0.9586695433,0.9563747644,0.9586695433,0.0000000000,0.0022947788,0.0022947788,1,1,0
2080_class-968,1,0.8137201667,0.7812063098,0.8137201667,0,0.7812063098,0.7812063098,0.8137201667,-0.0325138569,0.0325138569,0.0000000000,1,1,0
2081_class-968,3,0.7770702839,0.7734198570,0.7770702839,3,0.7770702839,0.7734198570,0.7770702839,0.0000000000,0.0036504269,0.0036504269,1,1,0
2082_class-968,0,0.9813946486,0.9813946486,0.9815927148,0,0.9813946486,0.9813946486,0.9815927148,0.0000000000,0.0000000000,0.0000000000,1,1,0
2083_class-968,2,0.8554072976,0.8570492864,0.8590613604,2,0.8554072976,0.8570492864,0.8590613604,0.0000000000,-0.0016419888,-0.0016419888,0,0,0
2084_class-968,5,0.7108850479,0.7740112543,0.8574103713,0,0.7740112543,0.7740112543,0.8574103713,0.0631262064,-0.0631262064,0.0000000000,0,1,1
2085_class-968,4,0.8737912178,0.8774225712,0.8783363104,0,0.8774225712,0.8774225712,0.8783363104,0.0036313534,-0.0036313534,0.0000000000,0,1,1
2086_class-968,1,0.6606665850,0.6611149311,0.6636650562,1,0.6606665850,0.6611149311,0.6636650562,0.0000000000,-0.0004483461,-0.0004483461,0,0,0
2087_class-968,0,0.9294817448,0.9294817448,0.9310704470,0,0.9294817448,0.9294817448,0.9310704470,0.0000000000,0.0000000000,0.0000000000,1,1,0
2088_class-968,0,0.7198545933,0.7198545933,0.9655688405,0,0.7198545933,0.7198545933,0.9655688405,0.0000000000,0.0000000000,0.0000000000,1,1,0
2089_class-968,0,0.7103785276,0.7103785276,0.9090334177,0,0.7103785276,0.7103785276,0.9090334177,0.0000000000,0.0000000000,0.0000000000,1,1,0
2090_class-969,3,0.9878400564,0.9868575335,0.9879873991,3,0.9878400564,0.9868575335,0.9879873991,0.0000000000,0.0009825230,0.0009825230,1,1,0
2091_class-969,1,0.9891448021,0.9885135889,0.9891448021,0,0.9885135889,0.9885135889,0.9891448021,-0.0006312132,0.0006312132,0.0000000000,1,1,0
2092_class-969,2,0.9861768484,0.9857547283,0.9861768484,0,0.9857547283,0.9857547283,0.9861768484,-0.0004221201,0.0004221201,0.0000000000,1,1,0
2093_class-969,0,0.9836802483,0.9836802483,0.9863107204,0,0.9836802483,0.9836802483,0.9863107204,0.0000000000,0.0000000000,0.0000000000,1,1,0
2094_class-969,2,0.9889038801,0.9882366657,0.9890097976,2,0.9889038801,0.9882366657,0.9890097976,0.0000000000,0.0006672144,0.0006672144,1,1,0
2095_class-969,5,0.9716109633,0.9718204737,0.9718547463,5,0.9716109633,0.9718204737,0.9718547463,0.0000000000,-0.0002095103,-0.0002095103,0,0,0
2096_class-969,2,0.9857480526,0.9859672785,0.9860281944,0,0.9859672785,0.9859672785,0.9860281944,0.0002192259,-0.0002192259,0.0000000000,0,1,1
2097_class-969,3,0.9658644199,0.9657651186,0.9661242366,0,0.9657651186,0.9657651186,0.9661242366,-0.0000993013,0.0000993013,0.0000000000,1,1,0
2098_class-969,0,0.9808298945,0.9808298945,0.9818185568,0,0.9808298945,0.9808298945,0.9818185568,0.0000000000,0.0000000000,0.0000000000,1,1,0
2099_class-969,2,0.9825378060,0.9824743271,0.9825757742,0,0.9824743271,0.9824743271,0.9825757742,-0.0000634789,0.0000634789,0.0000000000,1,1,0
2100_class-970,0,0.9132626057,0.9132626057,0.9132626057,0,0.9132626057,0.9132626057,0.9132626057,0.0000000000,0.0000000000,0.0000000000,1,1,0
2101_class-970,0,0.9875410795,0.9875410795,0.9876504540,0,0.9875410795,0.9875410795,0.9876504540,0.0000000000,0.0000000000,0.0000000000,1,1,0
2102_class-970,5,0.9761568308,0.9755759239,0.9762939215,5,0.9761568308,0.9755759239,0.9762939215,0.0000000000,0.0005809069,0.0005809069,1,1,0
2103_class-970,2,0.9904500246,0.9904317856,0.9905661345,2,0.9904500246,0.9904317856,0.9905661345,0.0000000000,0.0000182390,0.0000182390,1,1,0
2104_class-970,3,0.6332967877,0.6596736908,0.6767317057,0,0.6596736908,0.6596736908,0.6767317057,0.0263769031,-0.0263769031,0.0000000000,0,1,1
2105_class-970,5,0.9813250899,0.9606637955,0.9813250899,5,0.9813250899,0.9606637955,0.9813250899,0.0000000000,0.0206612945,0.0206612945,1,1,0
2106_class-970,5,0.9840683937,0.9838728905,0.9847277403,5,0.9840683937,0.9838728905,0.9847277403,0.0000000000,0.0001955032,0.0001955032,1,1,0
2107_class-970,0,0.9261486530,0.9261486530,0.9782357216,0,0.9261486530,0.9261486530,0.9782357216,0.0000000000,0.0000000000,0.0000000000,1,1,0
2108_class-970,2,0.9554191828,0.9559985399,0.9559985399,0,0.9559985399,0.9559985399,0.9559985399,0.0005793571,-0.0005793571,0.0000000000,0,1,1
2109_class-970,3,0.9769157171,0.9768530130,0.9769157171,0,0.9768530130,0.9768530130,0.9769157171,-0.0000627041,0.0000627041,0.0000000000,1,1,0
2110_class-971,4,0.7372911572,0.7329168320,0.7718621492,4,0.7372911572,0.7329168320,0.7718621492,0.0000000000,0.0043743253,0.0043743253,1,1,0
2111_class-971,3,0.9866293669,0.9870383739,0.9872606397,3,0.9866293669,0.9870383739,0.9872606397,0.0000000000,-0.0004090071,-0.0004090071,0,0,0
2112_class-971,3,0.9597694278,0.9598418474,0.9725658894,3,0.9597694278,0.9598418474,0.9725658894,0.0000000000,-0.0000724196,-0.0000724196,0,0,0
2113_class-971,1,0.9781677723,0.9768685102,0.9782376885,1,0.9781677723,0.9768685102,0.9782376885,0.0000000000,0.0012992620,0.0012992620,1,1,0
2114_class-971,1,0.9711661339,0.9711844921,0.9714524746,1,0.9711661339,0.9711844921,0.9714524746,0.0000000000,-0.0000183582,-0.0000183582,0,0,0
2115_class-971,5,0.9688589573,0.9696805477,0.9737709761,0,0.9696805477,0.9696805477,0.9737709761,0.0008215904,-0.0008215904,0.0000000000,0,1,1
2116_class-971,3,0.9526864290,0.9537603259,0.9547743797,3,0.9526864290,0.9537603259,0.9547743797,0.0000000000,-0.0010738969,-0.0010738969,0,0,0
2117_class-971,0,0.9749953747,0.9749953747,0.9754126072,0,0.9749953747,0.9749953747,0.9754126072,0.0000000000,0.0000000000,0.0000000000,1,1,0
2118_class-971,1,0.5216022134,0.5223593116,0.8647108078,0,0.5223593116,0.5223593116,0.8647108078,0.0007570982,-0.0007570982,0.0000000000,0,1,1
2119_class-971,2,0.9839919209,0.8339092731,0.9841001034,2,0.9839919209,0.8339092731,0.9841001034,0.0000000000,0.1500826478,0.1500826478,1,1,0
2120_class-972,3,0.8870581985,0.8882539272,0.8951183558,3,0.8870581985,0.8882539272,0.8951183558,0.0000000000,-0.0011957288,-0.0011957288,0,0,0
2121_class-972,0,0.9393984079,0.9393984079,0.9470397234,0,0.9393984079,0.9393984079,0.9470397234,0.0000000000,0.0000000000,0.0000000000,1,1,0
2122_class-972,5,0.8693241477,0.8805143237,0.8957792521,5,0.8693241477,0.8805143237,0.8957792521,0.0000000000,-0.0111901760,-0.0111901760,0,0,0
2123_class-972,3,0.7824140787,0.7833766937,0.7927579880,3,0.7824140787,0.7833766937,0.7927579880,0.0000000000,-0.0009626150,-0.0009626150,0,0,0
2124_class-972,4,0.8169383407,0.7861598730,0.8169383407,4,0.8169383407,0.7861598730,0.8169383407,0.0000000000,0.0307784677,0.0307784677,1,1,0
2125_class-972,5,0.9220313430,0.9339082241,0.9360160828,5,0.9220313430,0.9339082241,0.9360160828,0.0000000000,-0.0118768811,-0.0118768811,0,0,0
2126_class-972,0,0.9439059496,0.9439059496,0.9538398981,0,0.9439059496,0.9439059496,0.9538398981,0.0000000000,0.0000000000,0.0000000000,1,1,0
2127_class-972,5,0.9030836821,0.9320012331,0.9320012331,0,0.9320012331,0.9320012331,0.9320012331,0.0289175510,-0.0289175510,0.0000000000,0,1,1
2128_class-972,2,0.9403697848,0.9418907166,0.9418907166,0,0.9418907166,0.9418907166,0.9418907166,0.0015209317,-0.0015209317,0.0000000000,0,1,1
2129_class-972,4,0.8828387260,0.8752610683,0.8946257234,4,0.8828387260,0.8752610683,0.8946257234,0.0000000000,0.0075776577,0.0075776577,1,1,0
2130_class-973,3,0.9773273468,0.9783866405,0.9785841703,3,0.9773273468,0.9783866405,0.9785841703,0.0000000000,-0.0010592937,-0.0010592937,0,0,0
2131_class-973,5,0.9750626087,0.9751361609,0.9783802032,5,0.9750626087,0.9751361609,0.9783802032,0.0000000000,-0.0000735521,-0.0000735521,0,0,0
2132_class-973,4,0.9711978436,0.9718912244,0.9721482992,0,0.9718912244,0.9718912244,0.9721482992,0.0006933808,-0.0006933808,0.0000000000,0,1,1
2133_class-973,2,0.9683403969,0.9684317112,0.9690396786,2,0.9683403969,0.9684317112,0.9690396786,0.0000000000,-0.0000913143,-0.0000913143,0,0,0
2134_class-973,3,0.9696105719,0.9618507624,0.9696705341,0,0.9618507624,0.9618507624,0.9696705341,-0.0077598095,0.0077598095,0.0000000000,1,1,0
2135_class-973,3,0.9725384712,0.9719868898,0.9732843637,0,0.9719868898,0.9719868898,0.9732843637,-0.0005515814,0.0005515814,0.0000000000,1,1,0
2136_class-973,4,0.9791883230,0.9796466827,0.9798282385,0,0.9796466827,0.9796466827,0.9798282385,0.0004583597,-0.0004583597,0.0000000000,0,1,1
