obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition,benchmark,fallback_applied_x,fallback_applied_y,ndr_delta
63_class-36,2,0.7324477434,0.7143589258,0.8039091825,0,0.7143589258,0.7143589258,0.8039091825,-0.0180888176,0.0180888176,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
64_class-52,4,0.9678008556,0.9677593112,0.9679589272,0,0.9677593112,0.9677593112,0.9679589272,-0.0000415444,0.0000415444,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
65_class-12,1,0.9401198626,0.9374955297,0.9422616363,0,0.9374955297,0.9374955297,0.9422616363,-0.0026243329,0.0026243329,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
66_class-24,3,0.4225376844,0.4481485188,0.4481485188,0,0.4481485188,0.4481485188,0.4481485188,0.0256108344,-0.0256108344,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
67_class-56,1,0.5903254151,0.6398704052,0.6398704052,1,0.5903254151,0.6398704052,0.6398704052,0.0000000000,-0.0495449901,-0.0495449901,0,0,,COCO-20i,False,False,0.0000000000
68_class-0,3,0.3317273855,0.3311087489,0.3317273855,3,0.3317273855,0.3311087489,0.3317273855,0.0000000000,0.0006186366,0.0006186366,1,1,,COCO-20i,False,False,0.0000000000
69_class-36,1,0.8623857498,0.8693401217,0.8693401217,0,0.8693401217,0.8693401217,0.8693401217,0.0069543719,-0.0069543719,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
70_class-0,3,0.2419910282,0.2426543981,0.2442028970,3,0.2419910282,0.2426543981,0.2442028970,0.0000000000,-0.0006633699,-0.0006633699,0,0,,COCO-20i,False,False,0.0000000000
71_class-32,2,0.7897024751,0.7749600410,0.8741242886,2,0.7897024751,0.7749600410,0.8741242886,0.0000000000,0.0147424340,0.0147424340,1,1,,COCO-20i,False,False,0.0000000000
72_class-72,2,0.3516689539,0.3232057989,0.5268679857,2,0.3516689539,0.3232057989,0.5268679857,0.0000000000,0.0284631550,0.0284631550,1,1,,COCO-20i,False,False,0.0000000000
73_class-32,4,0.8860123158,0.8881130815,0.8881130815,0,0.8881130815,0.8881130815,0.8881130815,0.0021007657,-0.0021007657,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
74_class-20,4,0.8956770301,0.8964351416,0.8969464302,4,0.8956770301,0.8964351416,0.8969464302,0.0000000000,-0.0007581115,-0.0007581115,0,0,,COCO-20i,False,False,0.0000000000
75_class-24,3,0.4718847275,0.4723654985,0.4723654985,0,0.4723654985,0.4723654985,0.4723654985,0.0004807711,-0.0004807711,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
76_class-0,5,0.1472054869,0.1674902290,0.1747211218,0,0.1674902290,0.1674902290,0.1747211218,0.0202847421,-0.0202847421,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
77_class-0,1,0.6925857067,0.5992252231,0.7112964392,0,0.5992252231,0.5992252231,0.7112964392,-0.0933604836,0.0933604836,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
78_class-44,5,0.2637975514,0.2035284489,0.2637975514,0,0.2035284489,0.2035284489,0.2637975514,-0.0602691025,0.0602691025,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
79_class-36,3,0.3789834380,0.3641673625,0.3934749961,3,0.3789834380,0.3641673625,0.3934749961,0.0000000000,0.0148160756,0.0148160756,1,1,,COCO-20i,False,False,0.0000000000
80_class-56,0,0.3858411908,0.3858411908,0.3858411908,0,0.3858411908,0.3858411908,0.3858411908,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
81_class-52,0,0.1516188383,0.1516188383,0.1773865223,0,0.1516188383,0.1516188383,0.1773865223,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
82_class-32,3,0.8595455289,0.2839362919,0.8595455289,3,0.8595455289,0.2839362919,0.8595455289,0.0000000000,0.5756092370,0.5756092370,1,1,,COCO-20i,False,False,0.0000000000
83_class-28,3,0.7397268414,0.7370470762,0.7464022636,3,0.7397268414,0.7370470762,0.7464022636,0.0000000000,0.0026797652,0.0026797652,1,1,,COCO-20i,False,False,0.0000000000
84_class-44,5,0.6798429489,0.6219521761,0.6798429489,5,0.6798429489,0.6219521761,0.6798429489,0.0000000000,0.0578907728,0.0578907728,1,1,,COCO-20i,False,False,0.0000000000
85_class-60,3,0.6475765705,0.6484274268,0.6484274268,3,0.6475765705,0.6484274268,0.6484274268,0.0000000000,-0.0008508563,-0.0008508563,0,0,,COCO-20i,False,False,0.0000000000
86_class-72,1,0.8915848136,0.8757265806,0.8915848136,0,0.8757265806,0.8757265806,0.8915848136,-0.0158582330,0.0158582330,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
87_class-56,2,0.3194653690,0.3839216232,0.3839216232,2,0.3194653690,0.3839216232,0.3839216232,0.0000000000,-0.0644562542,-0.0644562542,0,0,,COCO-20i,False,False,0.0000000000
88_class-44,1,0.4680945277,0.4624521136,0.4800036550,1,0.4680945277,0.4624521136,0.4800036550,0.0000000000,0.0056424141,0.0056424141,1,1,,COCO-20i,False,False,0.0000000000
89_class-4,5,0.6591883898,0.6259806156,0.6591883898,0,0.6259806156,0.6259806156,0.6591883898,-0.0332077742,0.0332077742,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
90_class-20,1,0.8881972432,0.8300175667,0.8881972432,0,0.8300175667,0.8300175667,0.8881972432,-0.0581796765,0.0581796765,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
91_class-76,1,0.9404000044,0.9401804805,0.9404000044,0,0.9401804805,0.9401804805,0.9404000044,-0.0002195239,0.0002195239,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
92_class-28,0,0.5312662125,0.5312662125,0.5349954963,0,0.5312662125,0.5312662125,0.5349954963,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
93_class-64,4,0.9104002714,0.9154151678,0.9172397256,4,0.9104002714,0.9154151678,0.9172397256,0.0000000000,-0.0050148964,-0.0050148964,0,0,,COCO-20i,False,False,0.0000000000
94_class-32,1,0.9314026833,0.9314026833,0.9314026833,1,0.9314026833,0.9314026833,0.9314026833,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
95_class-32,4,0.9600501060,0.9597778916,0.9600501060,4,0.9600501060,0.9597778916,0.9600501060,0.0000000000,0.0002722144,0.0002722144,1,1,,COCO-20i,False,False,0.0000000000
96_class-48,3,0.9745738506,0.9746232033,0.9746232033,3,0.9745738506,0.9746232033,0.9746232033,0.0000000000,-0.0000493526,-0.0000493526,0,0,,COCO-20i,False,False,0.0000000000
97_class-28,5,0.5756908655,0.5605017543,0.5756908655,0,0.5605017543,0.5605017543,0.5756908655,-0.0151891112,0.0151891112,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
98_class-24,2,0.9519266486,0.9422816634,0.9519266486,2,0.9519266486,0.9422816634,0.9519266486,0.0000000000,0.0096449852,0.0096449852,1,1,,COCO-20i,False,False,0.0000000000
99_class-48,0,0.6383073330,0.6383073330,0.6901733875,0,0.6383073330,0.6383073330,0.6901733875,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
100_class-44,0,0.7373751402,0.7373751402,0.7694256306,0,0.7373751402,0.7373751402,0.7694256306,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
101_class-64,1,0.4180259705,0.1828305721,0.4180259705,1,0.4180259705,0.1828305721,0.4180259705,0.0000000000,0.2351953983,0.2351953983,1,1,,COCO-20i,False,False,0.0000000000
102_class-40,3,0.6061813831,0.6717824340,0.7589125037,0,0.6717824340,0.6717824340,0.7589125037,0.0656010509,-0.0656010509,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
103_class-48,5,0.2243136764,0.2540206909,0.3253314793,5,0.2243136764,0.2540206909,0.3253314793,0.0000000000,-0.0297070146,-0.0297070146,0,0,,COCO-20i,False,False,0.0000000000
104_class-4,5,0.8925237060,0.8949900866,0.9322760105,5,0.8925237060,0.8949900866,0.9322760105,0.0000000000,-0.0024663806,-0.0024663806,0,0,,COCO-20i,False,False,0.0000000000
105_class-4,3,0.9213192463,0.3028907180,0.9330644608,3,0.9213192463,0.3028907180,0.9330644608,0.0000000000,0.6184285283,0.6184285283,1,1,,COCO-20i,False,False,0.0000000000
106_class-20,1,0.9017759562,0.8977470398,0.9288413525,1,0.9017759562,0.8977470398,0.9288413525,0.0000000000,0.0040289164,0.0040289164,1,1,,COCO-20i,False,False,0.0000000000
107_class-12,0,0.0882539675,0.0882539675,0.0916223526,0,0.0882539675,0.0882539675,0.0916223526,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
108_class-28,5,0.5247130394,0.5023075938,0.5247130394,0,0.5023075938,0.5023075938,0.5247130394,-0.0224054456,0.0224054456,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
109_class-52,1,0.2425859720,0.2427568734,0.2427568734,0,0.2427568734,0.2427568734,0.2427568734,0.0001709014,-0.0001709014,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
110_class-60,1,0.3116147518,0.3089187145,0.3845498860,0,0.3089187145,0.3089187145,0.3845498860,-0.0026960373,0.0026960373,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
111_class-56,2,0.3125185370,0.2390740961,0.3125185370,0,0.2390740961,0.2390740961,0.3125185370,-0.0734444410,0.0734444410,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
112_class-4,5,0.9517207146,0.6597754955,0.9517207146,0,0.6597754955,0.6597754955,0.9517207146,-0.2919452190,0.2919452190,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
113_class-28,0,0.6258172393,0.6258172393,0.6372860670,0,0.6258172393,0.6258172393,0.6372860670,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
114_class-52,3,0.6756961942,0.6796115637,0.9078363180,3,0.6756961942,0.6796115637,0.9078363180,0.0000000000,-0.0039153695,-0.0039153695,0,0,,COCO-20i,False,False,0.0000000000
115_class-4,1,0.6693501472,0.8881827593,0.8978950977,1,0.6693501472,0.8881827593,0.8978950977,0.0000000000,-0.2188326120,-0.2188326120,0,0,,COCO-20i,False,False,0.0000000000
116_class-20,3,0.8051801324,0.8059206009,0.8059206009,3,0.8051801324,0.8059206009,0.8059206009,0.0000000000,-0.0007404685,-0.0007404685,0,0,,COCO-20i,False,False,0.0000000000
117_class-0,0,0.1550325006,0.1550325006,0.4933993518,0,0.1550325006,0.1550325006,0.4933993518,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
118_class-24,2,0.3838833272,0.3839533925,0.3839533925,2,0.3838833272,0.3839533925,0.3839533925,0.0000000000,-0.0000700653,-0.0000700653,0,0,,COCO-20i,False,False,0.0000000000
119_class-48,2,0.9612557888,0.9650348425,0.9669832587,2,0.9612557888,0.9650348425,0.9669832587,0.0000000000,-0.0037790537,-0.0037790537,0,0,,COCO-20i,False,False,0.0000000000
120_class-8,2,0.4278022647,0.3664646745,0.5841836929,2,0.4278022647,0.3664646745,0.5841836929,0.0000000000,0.0613375902,0.0613375902,1,1,,COCO-20i,False,False,0.0000000000
121_class-44,0,0.7922196984,0.7922196984,0.8016281128,0,0.7922196984,0.7922196984,0.8016281128,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
122_class-60,5,0.6288188100,0.6329859495,0.6329859495,5,0.6288188100,0.6329859495,0.6329859495,0.0000000000,-0.0041671395,-0.0041671395,0,0,,COCO-20i,False,False,0.0000000000
123_class-72,4,0.4805354774,0.5272085667,0.5383189917,4,0.4805354774,0.5272085667,0.5383189917,0.0000000000,-0.0466730893,-0.0466730893,0,0,,COCO-20i,False,False,0.0000000000
124_class-8,3,0.9397249222,0.9490078688,0.9490078688,0,0.9490078688,0.9490078688,0.9490078688,0.0092829466,-0.0092829466,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
125_class-36,3,0.6136431098,0.4656355381,0.6164172292,3,0.6136431098,0.4656355381,0.6164172292,0.0000000000,0.1480075717,0.1480075717,1,1,,COCO-20i,False,False,0.0000000000
126_class-44,1,0.6871359944,0.6867642999,0.6874077320,1,0.6871359944,0.6867642999,0.6874077320,0.0000000000,0.0003716946,0.0003716946,1,1,,COCO-20i,False,False,0.0000000000
127_class-40,2,0.8103557825,0.7932865620,0.9057997465,2,0.8103557825,0.7932865620,0.9057997465,0.0000000000,0.0170692205,0.0170692205,1,1,,COCO-20i,False,False,0.0000000000
128_class-32,0,0.9421725273,0.9421725273,0.9422595501,0,0.9421725273,0.9421725273,0.9422595501,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
129_class-0,0,0.7771195173,0.7771195173,0.8651046753,0,0.7771195173,0.7771195173,0.8651046753,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
130_class-68,1,0.4011267424,0.3058070540,0.4011267424,0,0.3058070540,0.3058070540,0.4011267424,-0.0953196883,0.0953196883,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
131_class-24,3,0.8505274653,0.8520328999,0.8527562618,0,0.8520328999,0.8520328999,0.8527562618,0.0015054345,-0.0015054345,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
132_class-44,5,0.6496825814,0.9429074526,0.9440808892,5,0.6496825814,0.9429074526,0.9440808892,0.0000000000,-0.2932248712,-0.2932248712,0,0,,COCO-20i,False,False,0.0000000000
133_class-20,0,0.8499201536,0.8499201536,0.8499201536,0,0.8499201536,0.8499201536,0.8499201536,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
134_class-64,4,0.8407253027,0.8426176310,0.8426176310,0,0.8426176310,0.8426176310,0.8426176310,0.0018923283,-0.0018923283,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
135_class-60,5,0.6006669402,0.8044648170,0.8044648170,5,0.6006669402,0.8044648170,0.8044648170,0.0000000000,-0.2037978768,-0.2037978768,0,0,,COCO-20i,False,False,0.0000000000
136_class-68,4,0.9197236300,0.9241360426,0.9243342280,0,0.9241360426,0.9241360426,0.9243342280,0.0044124126,-0.0044124126,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
137_class-56,0,0.4594005942,0.4594005942,0.4594005942,0,0.4594005942,0.4594005942,0.4594005942,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
138_class-56,4,0.4510890841,0.3673387468,0.4637138844,0,0.3673387468,0.3673387468,0.4637138844,-0.0837503374,0.0837503374,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
139_class-36,1,0.8547682762,0.8441877961,0.8560576439,1,0.8547682762,0.8441877961,0.8560576439,0.0000000000,0.0105804801,0.0105804801,1,1,,COCO-20i,False,False,0.0000000000
140_class-4,4,0.8865011930,0.8536957502,0.8928723931,0,0.8536957502,0.8536957502,0.8928723931,-0.0328054428,0.0328054428,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
141_class-60,5,0.8210400939,0.7888211012,0.9180284739,5,0.8210400939,0.7888211012,0.9180284739,0.0000000000,0.0322189927,0.0322189927,1,1,,COCO-20i,False,False,0.0000000000
142_class-76,1,0.6958838701,0.6248584986,0.6958838701,0,0.6248584986,0.6248584986,0.6958838701,-0.0710253716,0.0710253716,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
143_class-16,3,0.8591831326,0.6796015501,0.8591831326,3,0.8591831326,0.6796015501,0.8591831326,0.0000000000,0.1795815825,0.1795815825,1,1,,COCO-20i,False,False,0.0000000000
144_class-60,5,0.3112047017,0.3128732145,0.3128732145,0,0.3128732145,0.3128732145,0.3128732145,0.0016685128,-0.0016685128,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
145_class-24,4,0.8387054205,0.4773516953,0.8387054205,4,0.8387054205,0.4773516953,0.8387054205,0.0000000000,0.3613537252,0.3613537252,1,1,,COCO-20i,False,False,0.0000000000
146_class-4,0,0.9593834281,0.9593834281,0.9603732824,0,0.9593834281,0.9593834281,0.9603732824,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
147_class-36,2,0.7971127033,0.7882508039,0.7971127033,0,0.7882508039,0.7882508039,0.7971127033,-0.0088618994,0.0088618994,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
148_class-12,0,0.2845385671,0.2845385671,0.8346319199,0,0.2845385671,0.2845385671,0.8346319199,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
149_class-20,5,0.7021068335,0.6463147402,0.7021068335,0,0.6463147402,0.6463147402,0.7021068335,-0.0557920933,0.0557920933,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
150_class-60,5,0.9242607951,0.9202651381,0.9291207194,5,0.9242607951,0.9202651381,0.9291207194,0.0000000000,0.0039956570,0.0039956570,1,1,,COCO-20i,False,False,0.0000000000
151_class-4,2,0.9205094576,0.8959648609,0.9255150557,0,0.8959648609,0.8959648609,0.9255150557,-0.0245445967,0.0245445967,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
152_class-0,3,0.3044194281,0.2365957797,0.3650022745,0,0.2365957797,0.2365957797,0.3650022745,-0.0678236485,0.0678236485,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
153_class-36,3,0.7698830366,0.7741963267,0.7741963267,3,0.7698830366,0.7741963267,0.7741963267,0.0000000000,-0.0043132901,-0.0043132901,0,0,,COCO-20i,False,False,0.0000000000
154_class-28,5,0.4463544488,0.3681342900,0.4463544488,5,0.4463544488,0.3681342900,0.4463544488,0.0000000000,0.0782201588,0.0782201588,1,1,,COCO-20i,False,False,0.0000000000
155_class-48,2,0.7635178566,0.7394921780,0.7787841558,0,0.7394921780,0.7394921780,0.7787841558,-0.0240256786,0.0240256786,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
156_class-48,5,0.7779441476,0.6948658228,0.7779441476,0,0.6948658228,0.6948658228,0.7779441476,-0.0830783248,0.0830783248,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
157_class-8,3,0.7924624085,0.7929958105,0.9543262124,3,0.7924624085,0.7929958105,0.9543262124,0.0000000000,-0.0005334020,-0.0005334020,0,0,,COCO-20i,False,False,0.0000000000
158_class-4,5,0.8405286074,0.9536912441,0.9536912441,5,0.8405286074,0.9536912441,0.9536912441,0.0000000000,-0.1131626368,-0.1131626368,0,0,,COCO-20i,False,False,0.0000000000
159_class-76,2,0.7981995344,0.7828201652,0.8116787076,2,0.7981995344,0.7828201652,0.8116787076,0.0000000000,0.0153793693,0.0153793693,1,1,,COCO-20i,False,False,0.0000000000
160_class-56,0,0.8239076734,0.8239076734,0.8239076734,0,0.8239076734,0.8239076734,0.8239076734,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
161_class-24,2,0.7051486373,0.7117104530,0.7176690102,0,0.7117104530,0.7117104530,0.7176690102,0.0065618157,-0.0065618157,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
162_class-64,2,0.7622598410,0.6792351604,0.7622598410,2,0.7622598410,0.6792351604,0.7622598410,0.0000000000,0.0830246806,0.0830246806,1,1,,COCO-20i,False,False,0.0000000000
163_class-36,0,0.6936247349,0.6936247349,0.8933365941,0,0.6936247349,0.6936247349,0.8933365941,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
164_class-8,1,0.8654017448,0.7943313122,0.8654017448,1,0.8654017448,0.7943313122,0.8654017448,0.0000000000,0.0710704327,0.0710704327,1,1,,COCO-20i,False,False,0.0000000000
165_class-36,1,0.9670745134,0.9596611261,0.9670745134,1,0.9670745134,0.9596611261,0.9670745134,0.0000000000,0.0074133873,0.0074133873,1,1,,COCO-20i,False,False,0.0000000000
166_class-48,0,0.5799593925,0.5799593925,0.8321183920,0,0.5799593925,0.5799593925,0.8321183920,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
167_class-52,1,0.7111926079,0.7083079815,0.7111926079,0,0.7083079815,0.7083079815,0.7111926079,-0.0028846264,0.0028846264,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
168_class-68,5,0.9688470364,0.9673632383,0.9688858986,5,0.9688470364,0.9673632383,0.9688858986,0.0000000000,0.0014837980,0.0014837980,1,1,,COCO-20i,False,False,0.0000000000
169_class-40,2,0.5399242640,0.7181225419,0.7983812094,0,0.7181225419,0.7181225419,0.7983812094,0.1781982780,-0.1781982780,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
170_class-76,4,0.7984564304,0.8015816212,0.8041471839,4,0.7984564304,0.8015816212,0.8041471839,0.0000000000,-0.0031251907,-0.0031251907,0,0,,COCO-20i,False,False,0.0000000000
171_class-0,1,0.5801714659,0.6863134503,0.7057611942,1,0.5801714659,0.6863134503,0.7057611942,0.0000000000,-0.1061419845,-0.1061419845,0,0,,COCO-20i,False,False,0.0000000000
172_class-76,2,0.7388617992,0.7423981428,0.7457613349,0,0.7423981428,0.7423981428,0.7457613349,0.0035363436,-0.0035363436,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
173_class-24,0,0.4832907319,0.4832907319,0.4832907319,0,0.4832907319,0.4832907319,0.4832907319,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
174_class-72,1,0.9411466122,0.5591983795,0.9411466122,0,0.5591983795,0.5591983795,0.9411466122,-0.3819482327,0.3819482327,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
175_class-52,2,0.7314462066,0.4092562199,0.7314462066,2,0.7314462066,0.4092562199,0.7314462066,0.0000000000,0.3221899867,0.3221899867,1,1,,COCO-20i,False,False,0.0000000000
176_class-24,4,0.7478286028,0.7495378256,0.7495378256,4,0.7478286028,0.7495378256,0.7495378256,0.0000000000,-0.0017092228,-0.0017092228,0,0,,COCO-20i,False,False,0.0000000000
177_class-16,2,0.9671033621,0.9631552696,0.9671033621,0,0.9631552696,0.9631552696,0.9671033621,-0.0039480925,0.0039480925,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
178_class-48,2,0.8051201105,0.7703676820,0.8218944073,2,0.8051201105,0.7703676820,0.8218944073,0.0000000000,0.0347524285,0.0347524285,1,1,,COCO-20i,False,False,0.0000000000
179_class-4,0,0.9485864639,0.9485864639,0.9485864639,0,0.9485864639,0.9485864639,0.9485864639,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
180_class-0,5,0.8078564405,0.7219344378,0.8110797405,0,0.7219344378,0.7219344378,0.8110797405,-0.0859220028,0.0859220028,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
181_class-16,3,0.8565487862,0.7729115486,0.8565487862,3,0.8565487862,0.7729115486,0.8565487862,0.0000000000,0.0836372375,0.0836372375,1,1,,COCO-20i,False,False,0.0000000000
182_class-68,5,0.4090076089,0.3501805961,0.4090076089,5,0.4090076089,0.3501805961,0.4090076089,0.0000000000,0.0588270128,0.0588270128,1,1,,COCO-20i,False,False,0.0000000000
183_class-36,2,0.6337013245,0.6849139929,0.6975147128,0,0.6849139929,0.6849139929,0.6975147128,0.0512126684,-0.0512126684,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
184_class-20,3,0.7424133420,0.7746770382,0.8121376038,0,0.7746770382,0.7746770382,0.8121376038,0.0322636962,-0.0322636962,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
185_class-16,2,0.5642141700,0.6271106005,0.6901087761,2,0.5642141700,0.6271106005,0.6901087761,0.0000000000,-0.0628964305,-0.0628964305,0,0,,COCO-20i,False,False,0.0000000000
186_class-72,2,0.6717516184,0.6939138770,0.6939138770,2,0.6717516184,0.6939138770,0.6939138770,0.0000000000,-0.0221622586,-0.0221622586,0,0,,COCO-20i,False,False,0.0000000000
187_class-64,2,0.9102868438,0.9124137163,0.9154759049,0,0.9124137163,0.9124137163,0.9154759049,0.0021268725,-0.0021268725,0.0000000000,0,1,,COCO-20i,False,True,1.0000000000
188_class-24,5,0.4983131289,0.4790188074,0.4983131289,5,0.4983131289,0.4790188074,0.4983131289,0.0000000000,0.0192943215,0.0192943215,1,1,,COCO-20i,False,False,0.0000000000
189_class-76,4,0.6403669715,0.6396975517,0.6454322934,0,0.6396975517,0.6396975517,0.6454322934,-0.0006694198,0.0006694198,0.0000000000,1,1,,COCO-20i,False,True,0.0000000000
190_class-4,0,0.9500175714,0.9500175714,0.9556058049,0,0.9500175714,0.9500175714,0.9556058049,0.0000000000,0.0000000000,0.0000000000,1,1,,COCO-20i,False,False,0.0000000000
191_class-24,5,0.5369780660,0.4850186706,0.5369780660,5,0.5369780660,0.4850186706,0.5369780660,0.0000000000,0.0519593954,0.0519593954,1,1,,COCO-20i,False,False,0.0000000000
192_class-4,1,0.6545724273,0.6700184941,0.6700184941,1,0.6545724273,0.6700184941,0.6700184941,0.0000000000,-0.0154460669,-0.0154460669,0,0,,COCO-20i,False,False,0.0000000000
