benchmark,seed,fold,method,obj_name,baseline_miou,selected_miou,selected_iter,fallback,non_degraded,oracle_miou
COCO-20i,47,2,confidence_only,232_class-46,0.4026139975,0.4026587307,4,0,1,0.4027444422
COCO-20i,47,2,confidence_only,233_class-42,0.4294347763,0.4221729040,3,0,0,0.6601808667
COCO-20i,47,2,confidence_only,234_class-2,0.5635824203,0.5525408387,3,0,0,0.5635824203
COCO-20i,47,2,confidence_only,235_class-42,0.4748103023,0.4691250026,3,0,0,0.4748103023
COCO-20i,47,2,confidence_only,236_class-66,0.4689914882,0.4675417840,1,0,0,0.5896641612
COCO-20i,47,2,confidence_only,237_class-66,0.4211092591,0.4703759551,5,0,1,0.4703759551
COCO-20i,47,2,confidence_only,238_class-42,0.6016914845,0.7215985656,1,0,1,0.7215985656
COCO-20i,47,2,confidence_only,239_class-34,0.6717761755,0.8878210187,2,0,1,0.8878210187
COCO-20i,47,2,confidence_only,240_class-62,0.8036919236,0.8653742075,3,0,1,0.8653742075
COCO-20i,47,2,confidence_only,241_class-38,0.5112546682,0.9527016282,3,0,1,0.9527016282
COCO-20i,47,2,confidence_only,242_class-46,0.2242858410,0.2242858410,0,1,1,0.3783582747
COCO-20i,47,2,confidence_only,243_class-50,0.2428671271,0.2542504072,1,0,1,0.2542504072
COCO-20i,47,2,confidence_only,244_class-30,0.4628951848,0.4826683104,5,0,1,0.4883242548
COCO-20i,47,2,confidence_only,245_class-10,0.9408370256,0.5596851110,2,0,0,0.9437409043
COCO-20i,47,2,confidence_only,246_class-14,0.1201737225,0.9371275902,4,0,1,0.9371275902
COCO-20i,47,2,confidence_only,247_class-74,0.6835746765,0.6835746765,0,0,1,0.6893380880
COCO-20i,47,2,confidence_only,248_class-30,0.4494584799,0.4494584799,0,0,1,0.4494584799
COCO-20i,47,2,confidence_only,249_class-30,0.5063999891,0.4728946984,4,0,0,0.5063999891
COCO-20i,47,2,confidence_only,250_class-58,0.3541371524,0.4534909427,2,0,1,0.4534909427
COCO-20i,47,2,confidence_only,251_class-34,0.3107145131,0.3106604218,3,0,0,0.3109567761
COCO-20i,47,2,confidence_only,252_class-10,0.9453757405,0.9454455376,5,0,1,0.9465544224
COCO-20i,47,2,confidence_only,253_class-2,0.3245689869,0.3161189854,1,0,0,0.3245689869
COCO-20i,47,2,confidence_only,254_class-62,0.6014491320,0.6024666429,2,0,1,0.6322132349
COCO-20i,47,2,confidence_only,255_class-30,0.4307324886,0.4307324886,0,0,1,0.7479760051
COCO-20i,47,2,confidence_only,256_class-70,0.3264523447,0.3537775278,1,0,1,0.5872744918
COCO-20i,47,2,confidence_only,257_class-78,0.3929447234,0.3929447234,0,1,1,0.4477776885
COCO-20i,47,2,confidence_only,258_class-58,0.6789661646,0.5762521029,4,0,0,0.6789661646
COCO-20i,47,2,confidence_only,259_class-18,0.5324885845,0.5796854496,3,0,1,0.8883472085
COCO-20i,47,2,confidence_only,260_class-26,0.4678737521,0.4657465816,1,0,0,0.5468380451
COCO-20i,47,2,confidence_only,261_class-6,0.6831384897,0.9511865377,1,0,1,0.9511865377
COCO-20i,47,2,confidence_only,262_class-14,0.4839027226,0.8373594284,4,0,1,0.8373594284
COCO-20i,47,2,confidence_only,263_class-6,0.8841271996,0.8996309042,5,0,1,0.9001189470
COCO-20i,47,2,confidence_only,264_class-46,0.7116217613,0.8145596981,1,0,1,0.8145596981
COCO-20i,47,2,confidence_only,265_class-22,0.8967158794,0.8967158794,0,1,1,0.9068225026
COCO-20i,47,2,confidence_only,266_class-70,0.4422731400,0.4212891757,3,0,0,0.4476658702
COCO-20i,47,2,confidence_only,267_class-14,0.4733270109,0.4733270109,0,0,1,0.7410831451
COCO-20i,47,2,confidence_only,268_class-66,0.8134317398,0.9499130845,5,0,1,0.9499130845
COCO-20i,47,2,confidence_only,269_class-38,0.7846772671,0.5290995240,2,0,0,0.7846772671
COCO-20i,47,2,confidence_only,270_class-30,0.3323482573,0.3328435123,2,0,1,0.3330219686
COCO-20i,47,2,confidence_only,271_class-22,0.2076170594,0.2075235695,1,0,0,0.2349862456
COCO-20i,47,2,confidence_only,272_class-74,0.4755444825,0.4377785921,5,0,0,0.4755444825
COCO-20i,47,2,confidence_only,273_class-74,0.3475891054,0.3475891054,0,1,1,0.4623048902
COCO-20i,47,2,confidence_only,274_class-70,0.3938429058,0.4432328045,1,0,1,0.4639033973
COCO-20i,47,2,confidence_only,275_class-70,0.9463975430,0.6194130182,3,0,0,0.9463975430
COCO-20i,47,2,confidence_only,276_class-14,0.1867005229,0.1816883236,5,0,0,0.1867005229
COCO-20i,47,2,confidence_only,277_class-54,0.6486617923,0.6486893296,5,0,1,0.9563663006
COCO-20i,47,2,confidence_only,278_class-30,0.4435659647,0.5401697159,2,0,1,0.6676884294
COCO-20i,47,2,confidence_only,279_class-14,0.7877262235,0.7872199416,3,0,0,0.9230675697
COCO-20i,47,2,confidence_only,280_class-22,0.8108861446,0.8108861446,0,0,1,0.8108861446
COCO-20i,47,2,confidence_only,281_class-46,0.3941544890,0.4536306858,3,0,1,0.5114730597
COCO-20i,47,2,confidence_only,282_class-74,0.3233450651,0.3233450651,0,1,1,0.7481517792
COCO-20i,47,2,confidence_only,283_class-6,0.9376536608,0.9376536608,0,1,1,0.9376536608
COCO-20i,47,2,confidence_only,284_class-2,0.4768443704,0.4761221409,1,0,0,0.5317443609
COCO-20i,47,2,confidence_only,285_class-70,0.9566483498,0.9566483498,0,0,1,0.9566483498
COCO-20i,47,2,confidence_only,286_class-74,0.4346256852,0.4252247214,2,0,0,0.6018977165
COCO-20i,47,2,confidence_only,287_class-34,0.5518106222,0.5305209160,1,0,0,0.6821074486
COCO-20i,47,2,confidence_only,288_class-42,0.4691781998,0.4691781998,0,0,1,0.5786345601
COCO-20i,47,2,confidence_only,289_class-78,0.8780972958,0.8780972958,0,0,1,0.8780972958
COCO-20i,47,2,confidence_only,290_class-38,0.3646327257,0.9384332895,5,0,1,0.9384332895
COCO-20i,47,2,confidence_only,291_class-38,0.3607038558,0.3549887538,3,0,0,0.3607038558
COCO-20i,47,2,confidence_only,292_class-18,0.8435024023,0.8970087767,1,0,1,0.8970087767
COCO-20i,47,2,confidence_only,293_class-22,0.5878314972,0.6645578146,4,0,1,0.7551562786
COCO-20i,47,2,confidence_only,294_class-42,0.4880259633,0.4883529246,5,0,1,0.4883529246
COCO-20i,47,2,confidence_only,295_class-50,0.3706955016,0.3706955016,0,1,1,0.5339177251
COCO-20i,47,2,confidence_only,296_class-74,0.3380800784,0.3380800784,0,0,1,0.4193661511
COCO-20i,47,2,confidence_only,297_class-22,0.4772847295,0.7417095304,4,0,1,0.7459838390
COCO-20i,47,2,confidence_only,298_class-30,0.7402749062,0.7497581840,2,0,1,0.7497581840
COCO-20i,47,2,confidence_only,299_class-2,0.4452024400,0.4503808916,5,0,1,0.4503808916
COCO-20i,47,2,confidence_only,300_class-78,0.4665473104,0.4863355458,1,0,1,0.5039027333
COCO-20i,47,2,confidence_only,301_class-70,0.3416593969,0.3416593969,0,0,1,0.9515200853
COCO-20i,47,2,confidence_only,302_class-38,0.4873364866,0.4571506977,1,0,0,0.4957403541
COCO-20i,47,2,confidence_only,303_class-78,0.8598588705,0.9502056241,2,0,1,0.9505378008
COCO-20i,47,2,confidence_only,304_class-74,0.4725062251,0.4729169607,4,0,1,0.5695226789
COCO-20i,47,2,confidence_only,305_class-26,0.3741111457,0.4285863340,3,0,1,0.4696667790
COCO-20i,47,2,confidence_only,306_class-66,0.4737684727,0.4343749881,3,0,0,0.4737684727
COCO-20i,47,2,confidence_only,307_class-2,0.3685294986,0.3685294986,0,1,1,0.3687682450
COCO-20i,47,2,confidence_only,308_class-70,0.2967177629,0.2967252135,4,0,1,0.2967308164
COCO-20i,47,2,confidence_only,309_class-78,0.9400469065,0.6133909225,5,0,0,0.9400469065
COCO-20i,47,2,confidence_only,310_class-46,0.6267325282,0.6267325282,0,1,1,0.6346294284
COCO-20i,47,2,confidence_only,311_class-54,0.6487014890,0.6487014890,0,1,1,0.7797898054
COCO-20i,47,2,confidence_only,312_class-18,0.6485414505,0.6484485865,1,0,0,0.8026559353
COCO-20i,47,2,confidence_only,313_class-46,0.4302881062,0.4276090562,5,0,0,0.4321284890
COCO-20i,47,2,confidence_only,314_class-70,0.4420271814,0.7463488579,1,0,1,0.7463488579
COCO-20i,47,2,confidence_only,315_class-66,0.3132928312,0.3132928312,0,1,1,0.6594855785
COCO-20i,47,2,confidence_only,316_class-22,0.9187132716,0.9186037779,5,0,0,0.9187132716
COCO-20i,47,2,confidence_only,317_class-74,0.7304331660,0.3264281154,5,0,0,0.7304331660
COCO-20i,47,2,confidence_only,318_class-26,0.9571464658,0.9568454623,5,0,0,0.9596519470
COCO-20i,47,2,confidence_only,319_class-62,0.4360698164,0.4038941860,4,0,0,0.4571506977
COCO-20i,47,2,confidence_only,320_class-26,0.3319345415,0.3544557989,4,0,1,0.3544557989
COCO-20i,47,2,confidence_only,321_class-58,0.8900563717,0.8841146231,1,0,0,0.8994098902
COCO-20i,47,2,confidence_only,322_class-30,0.4629293382,0.4395832121,3,0,0,0.4629293382
COCO-20i,47,2,confidence_only,323_class-62,0.8853483200,0.8853483200,0,1,1,0.8853483200
COCO-20i,47,2,confidence_only,324_class-30,0.7010679245,0.6963040829,2,0,0,0.7010679245
COCO-20i,47,2,confidence_only,325_class-34,0.6676907539,0.6823408604,1,0,1,0.8505401611
COCO-20i,47,2,confidence_only,326_class-50,0.3334048390,0.3334048390,0,0,1,0.4114255309
COCO-20i,47,2,confidence_only,327_class-54,0.9735271931,0.9735242128,1,0,0,0.9735471010
COCO-20i,47,2,confidence_only,328_class-2,0.4496671855,0.4111782908,3,0,0,0.4496671855
COCO-20i,47,2,confidence_only,329_class-74,0.3818893433,0.4510573149,1,0,1,0.6449438930
COCO-20i,47,2,confidence_only,330_class-2,0.3543662131,0.3983108103,5,0,1,0.4765838087
COCO-20i,47,2,confidence_only,331_class-30,0.7043858767,0.7043858767,0,0,1,0.8903722167
COCO-20i,47,2,confidence_only,332_class-74,0.4484322071,0.4629962146,5,0,1,0.4629962146
COCO-20i,47,2,confidence_only,333_class-26,0.2615792751,0.4493001103,3,0,1,0.4493001103
COCO-20i,47,2,confidence_only,334_class-2,0.3402750790,0.3402750790,0,0,1,0.9268875122
COCO-20i,47,2,confidence_only,335_class-30,0.4917754233,0.0397813618,2,0,0,0.8040206432
COCO-20i,47,2,confidence_only,336_class-18,0.3152407408,0.3432224095,5,0,1,0.3852356374
COCO-20i,47,2,confidence_only,337_class-6,0.9570186734,0.8978357315,5,0,0,0.9570186734
COCO-20i,47,2,confidence_only,338_class-70,0.4684377313,0.4711967409,4,0,1,0.4711967409
COCO-20i,47,2,confidence_only,339_class-2,0.7028450966,0.7028450966,0,0,1,0.7028450966
COCO-20i,47,2,confidence_only,340_class-70,0.4012662470,0.4681122303,3,0,1,0.7924720049
COCO-20i,47,2,confidence_only,341_class-46,0.2994461656,0.2994470298,4,0,1,0.2995350659
COCO-20i,47,2,confidence_only,342_class-34,0.4641380608,0.4593404531,3,0,0,0.5784024596
COCO-20i,47,2,confidence_only,343_class-10,0.8337371349,0.8337371349,0,1,1,0.8509752750
COCO-20i,47,2,confidence_only,344_class-42,0.3588955700,0.8421969414,5,0,1,0.8421969414
COCO-20i,47,2,confidence_only,345_class-26,0.4676007330,0.4447195530,1,0,0,0.4676007330
COCO-20i,47,2,confidence_only,346_class-58,0.7550978661,0.9236932993,4,0,1,0.9236932993
COCO-20i,47,2,confidence_only,347_class-22,0.0014723120,0.0014723120,0,1,1,0.2152719051
COCO-20i,47,2,confidence_only,348_class-22,0.4437502623,0.7140772343,4,0,1,0.8616787195
COCO-20i,47,2,confidence_only,349_class-18,0.5956124663,0.6317309737,1,0,1,0.6441227794
COCO-20i,47,2,confidence_only,350_class-74,0.4923328161,0.5498048663,2,0,1,0.5573549867
COCO-20i,47,2,confidence_only,351_class-46,0.4196003377,0.4196003377,0,0,1,0.5773772001
COCO-20i,47,2,confidence_only,352_class-2,0.6454265118,0.6271361113,1,0,0,0.6749124527
COCO-20i,47,2,confidence_only,353_class-58,0.4477464557,0.5818161964,3,0,1,0.5818161964
COCO-20i,47,2,confidence_only,354_class-58,0.4312044382,0.4010095894,1,0,0,0.4312044382
COCO-20i,47,2,confidence_only,355_class-70,0.3857801557,0.4279583693,1,0,1,0.5324376822
COCO-20i,47,2,confidence_only,356_class-66,0.4433800280,0.4433800280,0,0,1,0.4434284568
COCO-20i,47,2,confidence_only,357_class-18,0.5927131772,0.5790643692,3,0,0,0.6805996895
COCO-20i,47,2,confidence_only,358_class-22,0.6229070425,0.6229070425,0,1,1,0.7193887234
COCO-20i,47,2,confidence_only,359_class-78,0.9580937624,0.9478365183,1,0,0,0.9580937624
COCO-20i,47,2,confidence_only,360_class-50,0.3064424098,0.3543736935,3,0,1,0.3543736935
COCO-20i,47,2,confidence_only,361_class-78,0.4487307370,0.4542027414,2,0,1,0.5037012696
COCO-20i,47,2,confidence_only,362_class-26,0.4487770498,0.4487770498,0,0,1,0.6238428354
COCO-20i,47,2,confidence_only,363_class-6,0.7050902843,0.7050902843,0,1,1,0.7050902843
COCO-20i,47,2,confidence_only,364_class-34,0.4546895325,0.4761749208,2,0,1,0.5638327003
COCO-20i,47,2,confidence_only,365_class-14,0.3599352837,0.3641345203,1,0,1,0.3641412556
COCO-20i,47,2,confidence_only,366_class-30,0.2379267663,0.1736573279,4,0,0,0.2442582101
COCO-20i,47,2,confidence_only,367_class-62,0.3972678483,0.4484410584,1,0,1,0.4484410584
COCO-20i,47,2,confidence_only,368_class-6,0.9509229660,0.5417959690,3,0,0,0.9509229660
COCO-20i,47,2,confidence_only,369_class-42,0.4423478842,0.4789187312,1,0,1,0.4789187312
COCO-20i,47,2,confidence_only,370_class-62,0.3766304851,0.3766304851,0,1,1,0.4204469323
COCO-20i,47,2,confidence_only,371_class-34,0.7378094792,0.4754233658,1,0,0,0.7378094792
COCO-20i,47,2,confidence_only,372_class-30,0.9050401449,0.9145845771,1,0,1,0.9147722721
COCO-20i,47,2,confidence_only,373_class-30,0.5509737134,0.4841143489,1,0,0,0.5509737134
COCO-20i,47,2,confidence_only,374_class-66,0.8963075876,0.8963075876,0,1,1,0.9725480080
COCO-20i,47,2,confidence_only,375_class-22,0.9450014234,0.9459334016,4,0,1,0.9459334016
COCO-20i,47,2,confidence_only,376_class-62,0.3222221136,0.3222221136,0,1,1,0.3573157191
COCO-20i,47,2,confidence_only,377_class-30,0.4908822775,0.4931537807,5,0,1,0.5776244402
COCO-20i,47,2,confidence_only,378_class-30,0.2002441585,0.2002441585,0,1,1,0.4910257757
COCO-20i,47,2,confidence_only,379_class-22,0.9271538258,0.8144780397,5,0,0,0.9271538258
COCO-20i,47,2,confidence_only,380_class-58,0.5943036675,0.3433333039,1,0,0,0.6547955275
COCO-20i,47,2,confidence_only,381_class-54,0.3799992204,0.5934720039,1,0,1,0.7772744894
COCO-20i,47,2,confidence_only,382_class-30,0.1870802343,0.1868275553,2,0,0,0.1919146180
COCO-20i,47,2,confidence_only,383_class-18,0.4152337909,0.7795460224,3,0,1,0.7795460224
COCO-20i,47,2,confidence_only,384_class-50,0.6553645730,0.6553645730,0,0,1,0.7348229289
COCO-20i,47,2,confidence_only,385_class-58,0.8861030340,0.8313047886,4,0,0,0.8861030340
COCO-20i,47,2,confidence_only,386_class-2,0.3810577691,0.6305290461,3,0,1,0.6305290461
COCO-20i,47,2,confidence_only,387_class-34,0.2255207300,0.2255207300,0,1,1,0.5354146957
COCO-20i,47,2,confidence_only,388_class-30,0.4546708167,0.4526915252,3,0,0,0.4546708167
COCO-20i,47,2,confidence_only,389_class-14,0.0046751238,0.0051212469,5,0,1,0.0051212469
COCO-20i,47,2,confidence_only,390_class-2,0.3501084447,0.3501084447,0,1,1,0.6127372384
COCO-20i,47,2,confidence_only,391_class-74,0.3068491817,0.3068491817,0,1,1,0.4470844865
COCO-20i,47,2,confidence_only,392_class-14,0.9176038504,0.7217730284,4,0,0,0.9211815596
COCO-20i,47,2,confidence_only,393_class-34,0.7589365244,0.7589365244,0,0,1,0.8844863176
COCO-20i,47,2,confidence_only,394_class-30,0.5462888479,0.4635626972,1,0,0,0.5775407553
COCO-20i,47,2,confidence_only,395_class-38,0.6191000938,0.7194147110,4,0,1,0.7194147110
COCO-20i,47,2,confidence_only,396_class-34,0.4635403454,0.4717657268,2,0,1,0.4767557085
COCO-20i,47,2,confidence_only,397_class-54,0.3557214737,0.3858149052,5,0,1,0.3858149052
COCO-20i,47,2,confidence_only,398_class-2,0.1582256109,0.1582256109,0,0,1,0.1584926844
COCO-20i,47,2,confidence_only,399_class-26,0.4167973995,0.6777790189,3,0,1,0.6777790189
COCO-20i,47,2,confidence_only,400_class-54,0.2482384443,0.2482384443,0,1,1,0.4142473340
COCO-20i,47,2,confidence_only,401_class-22,0.5083328485,0.3967547119,1,0,0,0.9018295407
COCO-20i,47,2,confidence_only,402_class-6,0.4708026946,0.3881709874,5,0,0,0.8522253036
COCO-20i,47,2,confidence_only,403_class-62,0.9420049191,0.9420049191,0,1,1,0.9426889420
COCO-20i,47,2,confidence_only,404_class-38,0.5644935966,0.4612945020,1,0,0,0.5974529386
COCO-20i,47,2,confidence_only,405_class-66,0.5198748708,0.5198748708,0,0,1,0.5214941502
COCO-20i,47,2,confidence_only,406_class-66,0.4500361383,0.4500361383,0,0,1,0.4600762427
COCO-20i,47,2,confidence_only,407_class-54,0.3749307394,0.3749307394,0,1,1,0.4309824407
COCO-20i,47,2,confidence_only,408_class-78,0.3359384239,0.3359384239,0,1,1,0.5512677431
COCO-20i,47,2,confidence_only,409_class-46,0.4506939352,0.4482714832,5,0,0,0.4516442716
COCO-20i,47,2,confidence_only,410_class-54,0.4723100066,0.5146579742,4,0,1,0.5435740948
COCO-20i,47,2,confidence_only,411_class-46,0.3017736971,0.4051258862,4,0,1,0.4051258862
COCO-20i,47,2,confidence_only,412_class-78,0.7079155445,0.8380705118,4,0,1,0.8386818767
COCO-20i,47,2,confidence_only,413_class-2,0.2888745368,0.2888745368,0,1,1,0.4749953747
COCO-20i,47,2,confidence_only,414_class-30,0.6261758208,0.7077068686,4,0,1,0.7077068686
COCO-20i,47,2,confidence_only,415_class-46,0.4877283275,0.4877283275,0,0,1,0.5194959641
COCO-20i,47,2,confidence_only,416_class-66,0.8689917326,0.9348789454,1,0,1,0.9348789454
COCO-20i,47,2,confidence_only,417_class-54,0.5831173062,0.8420003653,2,0,1,0.8685147762
COCO-20i,47,2,confidence_only,418_class-38,0.4379362762,0.4379362762,0,1,1,0.6788702011
COCO-20i,47,2,confidence_only,419_class-54,0.3460760117,0.3461151421,1,0,1,0.3461337686
COCO-20i,47,2,confidence_only,420_class-14,0.3364568949,0.9654328227,4,0,1,0.9654328227
COCO-20i,47,2,confidence_only,421_class-10,0.3228190541,0.7544151545,2,0,1,0.7544151545
COCO-20i,47,2,confidence_only,422_class-70,0.3652985990,0.3697118759,4,0,1,0.8450749516
COCO-20i,47,2,confidence_only,423_class-46,0.5416640043,0.3979277611,1,0,0,0.5452976823
COCO-20i,47,2,confidence_only,424_class-78,0.3278225958,0.3584370315,3,0,1,0.3584370315
COCO-20i,47,2,confidence_only,425_class-54,0.5892021060,0.8194619417,5,0,1,0.9200068712
COCO-20i,47,2,confidence_only,426_class-34,0.6808552146,0.9446250796,1,0,1,0.9446250796
COCO-20i,47,2,confidence_only,427_class-62,0.2304803878,0.2302366495,3,0,0,0.2304803878
COCO-20i,47,2,confidence_only,428_class-38,0.4500279725,0.9333177209,1,0,1,0.9333177209
COCO-20i,47,2,confidence_only,429_class-46,0.3330917060,0.4073210061,2,0,1,0.4077719450
COCO-20i,47,2,confidence_only,430_class-66,0.4895880222,0.4877476096,2,0,0,0.4895880222
COCO-20i,47,2,confidence_only,431_class-26,0.4845951200,0.4845951200,0,0,1,0.5257174969
COCO-20i,47,2,confidence_only,432_class-34,0.4315783978,0.4315783978,0,1,1,0.5679879785
COCO-20i,47,2,confidence_only,433_class-46,0.1717103273,0.1717103273,0,0,1,0.1717252284
COCO-20i,47,2,confidence_only,434_class-34,0.4641818404,0.4641818404,0,0,1,0.4641818404
COCO-20i,47,2,confidence_only,435_class-38,0.9401961565,0.4023736119,1,0,0,0.9405381083
COCO-20i,47,2,confidence_only,436_class-14,0.4894168973,0.5009371638,2,0,1,0.6168324947
COCO-20i,47,2,confidence_only,437_class-70,0.4519424140,0.4518529773,4,0,0,0.4961214066
COCO-20i,47,2,confidence_only,438_class-22,0.9373971224,0.9396152496,3,0,1,0.9396152496
COCO-20i,47,2,confidence_only,439_class-22,0.8141903877,0.8146632910,2,0,1,0.9134609699
COCO-20i,47,2,confidence_only,440_class-30,0.1833566874,0.4231749773,4,0,1,0.4727680087
COCO-20i,47,2,confidence_only,441_class-70,0.4205426872,0.4361816347,5,0,1,0.4398506880
COCO-20i,47,2,confidence_only,442_class-58,0.3811679184,0.3811679184,0,0,1,0.4814895988
COCO-20i,47,2,confidence_only,443_class-14,0.4953702688,0.8036649227,3,0,1,0.9201419950
COCO-20i,47,2,confidence_only,444_class-30,0.4658504426,0.3363433778,5,0,0,0.5596590042
COCO-20i,47,2,confidence_only,445_class-22,0.9416710138,0.9416710138,0,0,1,0.9447618723
COCO-20i,47,2,confidence_only,446_class-30,0.6678892374,0.4440608025,1,0,0,0.6678892374
COCO-20i,47,2,confidence_only,447_class-42,0.4744301736,0.4466354251,3,0,0,0.4744301736
COCO-20i,47,2,confidence_only,448_class-38,0.3669468760,0.3669468760,0,0,1,0.4292709231
COCO-20i,47,2,confidence_only,449_class-2,0.3843688667,0.3843688667,0,1,1,0.4322689176
COCO-20i,47,2,confidence_only,450_class-66,0.6345047355,0.9457356930,5,0,1,0.9501677155
COCO-20i,47,2,confidence_only,451_class-34,0.4782762527,0.4799738228,1,0,1,0.4799738228
COCO-20i,47,2,confidence_only,452_class-70,0.4216357768,0.4216357768,0,0,1,0.4216357768
COCO-20i,47,2,confidence_only,453_class-38,0.5030214787,0.4971547127,5,0,0,0.8916341066
COCO-20i,47,2,confidence_only,454_class-78,0.8513016105,0.4455341399,4,0,0,0.8598574400
COCO-20i,47,2,confidence_only,455_class-54,0.6892815828,0.6892994046,2,0,1,0.6894948483
COCO-20i,47,2,confidence_only,456_class-26,0.4307929277,0.5393552780,5,0,1,0.7205709815
COCO-20i,47,2,confidence_only,457_class-66,0.9098157287,0.9098157287,0,1,1,0.9098157287
COCO-20i,47,2,confidence_only,458_class-6,0.8265192509,0.8265192509,0,0,1,0.8265192509
COCO-20i,47,2,confidence_only,459_class-18,0.3896433115,0.3896433115,0,0,1,0.4250887036
COCO-20i,47,2,confidence_only,460_class-30,0.4897583127,0.4595687389,2,0,0,0.4897583127
COCO-20i,47,2,confidence_only,461_class-50,0.2731977701,0.2731977701,0,0,1,0.2735793293
COCO-20i,47,2,confidence_only,462_class-42,0.8985164165,0.9008088112,2,0,1,0.9008088112
COCO-20i,47,2,confidence_only,463_class-46,0.4715057015,0.4710394740,1,0,0,0.4715059400
COCO-20i,47,2,confidence_only,464_class-10,0.4244737625,0.4277682900,1,0,1,0.4355332851
COCO-20i,47,2,confidence_only,465_class-30,0.1792189181,0.1791944206,4,0,0,0.3281315267
COCO-20i,47,2,confidence_only,466_class-66,0.8553059101,0.8553059101,0,1,1,0.8973991871
