sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed42:214_class-64,42,214_class-64,0.26040345,0.26024508,0.26040345,1,0,1,0,1,0.00015837,-0.00015837,0.00000000
seed42:215_class-28,42,215_class-28,0.97848463,0.97870839,0.97870839,3,3,0,1,1,0.00000000,0.00022376,0.00022376
seed42:216_class-40,42,216_class-40,0.36560780,0.44885287,0.36560780,5,0,1,1,1,-0.08324507,0.08324507,0.00000000
seed42:217_class-20,42,217_class-20,0.96478021,0.96519291,0.96519291,3,3,0,1,1,0.00000000,0.00041270,0.00041270
seed42:218_class-0,42,218_class-0,0.70820129,0.86465299,0.70820129,4,0,1,1,1,-0.15645170,0.15645170,0.00000000
seed42:219_class-24,42,219_class-24,0.48573738,0.48573738,0.48573738,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:220_class-64,42,220_class-64,0.96033812,0.96027195,0.96033812,3,0,1,0,1,0.00006616,-0.00006616,0.00000000
seed42:221_class-16,42,221_class-16,0.39735031,0.40040883,0.40040883,5,5,0,1,1,0.00000000,0.00305852,0.00305852
seed42:222_class-40,42,222_class-40,0.54532325,0.55461061,0.55461061,4,4,0,1,1,0.00000000,0.00928736,0.00928736
seed42:223_class-12,42,223_class-12,0.96824443,0.96814692,0.96824443,3,0,1,0,1,0.00009751,-0.00009751,0.00000000
seed42:224_class-76,42,224_class-76,0.42984062,0.45092499,0.45092499,1,1,0,1,1,0.00000000,0.02108437,0.02108437
seed42:225_class-24,42,225_class-24,0.48020157,0.47836757,0.47836757,5,5,0,0,0,0.00000000,-0.00183401,-0.00183401
seed42:226_class-28,42,226_class-28,0.93331414,0.77623880,0.93331414,1,0,1,0,1,0.15707535,-0.15707535,0.00000000
seed42:227_class-48,42,227_class-48,0.85079074,0.96955049,0.96955049,2,2,0,1,1,0.00000000,0.11875975,0.11875975
seed42:228_class-20,42,228_class-20,0.67923605,0.24610847,0.67923605,2,0,1,0,1,0.43312758,-0.43312758,0.00000000
seed42:229_class-56,42,229_class-56,0.45847267,0.45847267,0.45847267,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:230_class-64,42,230_class-64,0.63387346,0.65249527,0.65249527,3,3,0,1,1,0.00000000,0.01862180,0.01862180
seed42:231_class-72,42,231_class-72,0.29158619,0.33214450,0.33214450,4,4,0,1,1,0.00000000,0.04055831,0.04055831
seed42:232_class-32,42,232_class-32,0.45176166,0.92529249,0.92529249,3,3,0,1,1,0.00000000,0.47353083,0.47353083
seed42:233_class-20,42,233_class-20,0.90681344,0.90742385,0.90681344,5,0,1,1,1,-0.00061041,0.00061041,0.00000000
seed42:234_class-0,42,234_class-0,0.94479442,0.94530678,0.94530678,4,4,0,1,1,0.00000000,0.00051236,0.00051236
seed42:235_class-68,42,235_class-68,0.39125392,0.39846838,0.39125392,3,0,1,1,1,-0.00721446,0.00721446,0.00000000
seed42:236_class-28,42,236_class-28,0.73203260,0.73201716,0.73201716,1,1,0,0,0,0.00000000,-0.00001544,-0.00001544
seed42:237_class-0,42,237_class-0,0.86495686,0.86742121,0.86495686,1,0,1,1,1,-0.00246435,0.00246435,0.00000000
seed42:238_class-44,42,238_class-44,0.61918777,0.44026253,0.44026253,5,5,0,0,0,0.00000000,-0.17892525,-0.17892525
seed42:239_class-12,42,239_class-12,0.34876323,0.36028111,0.36028111,5,5,0,1,1,0.00000000,0.01151788,0.01151788
seed42:240_class-56,42,240_class-56,0.36882266,0.75733578,0.75733578,3,3,0,1,1,0.00000000,0.38851312,0.38851312
seed42:241_class-64,42,241_class-64,0.71493477,0.45718795,0.45718795,4,4,0,0,0,0.00000000,-0.25774682,-0.25774682
seed42:242_class-0,42,242_class-0,0.87940741,0.87913954,0.87913954,2,2,0,0,0,0.00000000,-0.00026786,-0.00026786
seed42:243_class-48,42,243_class-48,0.44758856,0.13106690,0.13106690,3,3,0,0,0,0.00000000,-0.31652166,-0.31652166
seed42:244_class-32,42,244_class-32,0.85460740,0.86061668,0.85460740,4,0,1,1,1,-0.00600928,0.00600928,0.00000000
seed42:245_class-60,42,245_class-60,0.15218395,0.10808821,0.10808821,1,1,0,0,0,0.00000000,-0.04409574,-0.04409574
seed42:246_class-4,42,246_class-4,0.13475223,0.78766859,0.13475223,3,0,1,1,1,-0.65291636,0.65291636,0.00000000
seed42:247_class-8,42,247_class-8,0.93513262,0.93474478,0.93474478,4,4,0,0,0,0.00000000,-0.00038785,-0.00038785
seed42:248_class-44,42,248_class-44,0.42701063,0.39259255,0.42701063,1,0,1,0,1,0.03441808,-0.03441808,0.00000000
seed42:249_class-8,42,249_class-8,0.84569883,0.87992668,0.84569883,1,0,1,1,1,-0.03422785,0.03422785,0.00000000
seed42:250_class-72,42,250_class-72,0.34604433,0.47599173,0.47599173,3,3,0,1,1,0.00000000,0.12994739,0.12994739
seed42:251_class-8,42,251_class-8,0.53528374,0.46039116,0.53528374,3,0,1,0,1,0.07489258,-0.07489258,0.00000000
seed42:252_class-56,42,252_class-56,0.48219559,0.48762301,0.48219559,2,0,1,1,1,-0.00542742,0.00542742,0.00000000
seed42:253_class-72,42,253_class-72,0.41628590,0.45987126,0.45987126,1,1,0,1,1,0.00000000,0.04358536,0.04358536
seed42:254_class-64,42,254_class-64,0.40340969,0.46864426,0.46864426,3,3,0,1,1,0.00000000,0.06523457,0.06523457
seed42:255_class-20,42,255_class-20,0.95234007,0.95469129,0.95469129,5,5,0,1,1,0.00000000,0.00235122,0.00235122
seed42:256_class-32,42,256_class-32,0.48521376,0.47929928,0.47929928,1,1,0,0,0,0.00000000,-0.00591448,-0.00591448
seed42:257_class-48,42,257_class-48,0.91372287,0.75286049,0.91372287,1,0,1,0,1,0.16086239,-0.16086239,0.00000000
seed42:258_class-68,42,258_class-68,0.44527513,0.46825108,0.46825108,5,5,0,1,1,0.00000000,0.02297595,0.02297595
seed42:259_class-64,42,259_class-64,0.94314694,0.92808628,0.92808628,5,5,0,0,0,0.00000000,-0.01506066,-0.01506066
seed42:260_class-52,42,260_class-52,0.69052482,0.62202311,0.62202311,1,1,0,0,0,0.00000000,-0.06850171,-0.06850171
seed42:261_class-8,42,261_class-8,0.49193224,0.49164772,0.49193224,4,0,1,0,1,0.00028452,-0.00028452,0.00000000
seed42:262_class-44,42,262_class-44,0.46672678,0.44936720,0.46672678,5,0,1,0,1,0.01735958,-0.01735958,0.00000000
seed42:263_class-44,42,263_class-44,0.93306100,0.93306100,0.93306100,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:264_class-68,42,264_class-68,0.55154979,0.33668908,0.33668908,1,1,0,0,0,0.00000000,-0.21486071,-0.21486071
seed42:265_class-24,42,265_class-24,0.47583333,0.69037187,0.69037187,5,5,0,1,1,0.00000000,0.21453854,0.21453854
seed42:266_class-20,42,266_class-20,0.62762427,0.58046240,0.62762427,4,0,1,0,1,0.04716188,-0.04716188,0.00000000
seed42:267_class-12,42,267_class-12,0.96256030,0.96273404,0.96273404,1,1,0,1,1,0.00000000,0.00017375,0.00017375
seed42:268_class-56,42,268_class-56,0.44132841,0.47306243,0.44132841,2,0,1,1,1,-0.03173402,0.03173402,0.00000000
seed42:269_class-52,42,269_class-52,0.36705998,0.36705998,0.36705998,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:270_class-4,42,270_class-4,0.43084660,0.42411548,0.43084660,4,0,1,0,1,0.00673112,-0.00673112,0.00000000
seed42:271_class-72,42,271_class-72,0.90988100,0.86027908,0.90988100,4,0,1,0,1,0.04960191,-0.04960191,0.00000000
seed42:272_class-16,42,272_class-16,0.93070090,0.93070090,0.93070090,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:273_class-40,42,273_class-40,0.71558577,0.55245227,0.71558577,5,0,1,0,1,0.16313350,-0.16313350,0.00000000
seed42:274_class-48,42,274_class-48,0.44414026,0.44002098,0.44414026,3,0,1,0,1,0.00411928,-0.00411928,0.00000000
seed42:275_class-16,42,275_class-16,0.54764867,0.92424268,0.92424268,4,4,0,1,1,0.00000000,0.37659401,0.37659401
seed42:276_class-20,42,276_class-20,0.84607458,0.64524388,0.64524388,4,4,0,0,0,0.00000000,-0.20083070,-0.20083070
seed42:277_class-44,42,277_class-44,0.65882862,0.72721648,0.72721648,2,2,0,1,1,0.00000000,0.06838787,0.06838787
seed42:278_class-24,42,278_class-24,0.42751861,0.43909043,0.43909043,5,5,0,1,1,0.00000000,0.01157182,0.01157182
seed42:279_class-60,42,279_class-60,0.21665013,0.24816483,0.24816483,2,2,0,1,1,0.00000000,0.03151470,0.03151470
seed42:280_class-68,42,280_class-68,0.43066218,0.44891250,0.43066218,5,0,1,1,1,-0.01825032,0.01825032,0.00000000
seed42:281_class-76,42,281_class-76,0.41164973,0.41161433,0.41164973,3,0,1,0,1,0.00003541,-0.00003541,0.00000000
seed42:282_class-56,42,282_class-56,0.40594393,0.40596256,0.40596256,3,3,0,1,1,0.00000000,0.00001863,0.00001863
seed42:283_class-24,42,283_class-24,0.45852152,0.50837213,0.45852152,3,0,1,1,1,-0.04985061,0.04985061,0.00000000
seed42:284_class-24,42,284_class-24,0.40477994,0.40529749,0.40529749,2,2,0,1,1,0.00000000,0.00051755,0.00051755
seed42:285_class-64,42,285_class-64,0.40383202,0.55155694,0.55155694,4,4,0,1,1,0.00000000,0.14772493,0.14772493
seed42:286_class-72,42,286_class-72,0.40085918,0.39938402,0.39938402,5,5,0,0,0,0.00000000,-0.00147516,-0.00147516
seed42:287_class-12,42,287_class-12,0.61249328,0.61249328,0.61249328,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:288_class-0,42,288_class-0,0.69589752,0.30950919,0.30950919,3,3,0,0,0,0.00000000,-0.38638833,-0.38638833
seed42:289_class-56,42,289_class-56,0.41789520,0.41814709,0.41789520,1,0,1,1,1,-0.00025189,0.00025189,0.00000000
seed42:290_class-0,42,290_class-0,0.59665895,0.59437126,0.59665895,3,0,1,0,1,0.00228769,-0.00228769,0.00000000
seed42:291_class-52,42,291_class-52,0.28375891,0.28749144,0.28749144,5,5,0,1,1,0.00000000,0.00373253,0.00373253
seed42:292_class-32,42,292_class-32,0.46215993,0.43598783,0.46215993,2,0,1,0,1,0.02617210,-0.02617210,0.00000000
seed42:293_class-4,42,293_class-4,0.53387469,0.53355122,0.53387469,2,0,1,0,1,0.00032347,-0.00032347,0.00000000
seed42:294_class-24,42,294_class-24,0.28565007,0.30263600,0.30263600,5,5,0,1,1,0.00000000,0.01698592,0.01698592
seed42:295_class-8,42,295_class-8,0.06075152,0.10321312,0.06075152,1,0,1,1,1,-0.04246159,0.04246159,0.00000000
seed42:296_class-76,42,296_class-76,0.36559990,0.82461840,0.82461840,1,1,0,1,1,0.00000000,0.45901850,0.45901850
seed42:297_class-32,42,297_class-32,0.47802410,0.95083511,0.95083511,1,1,0,1,1,0.00000000,0.47281101,0.47281101
seed42:298_class-4,42,298_class-4,0.64152455,0.31181997,0.31181997,3,3,0,0,0,0.00000000,-0.32970458,-0.32970458
seed42:299_class-40,42,299_class-40,0.38040578,0.38040578,0.38040578,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:0_class-0,43,0_class-0,0.93534398,0.93466914,0.93466914,1,1,0,0,0,0.00000000,-0.00067484,-0.00067484
seed43:1_class-72,43,1_class-72,0.46597025,0.46622366,0.46622366,1,1,0,1,1,0.00000000,0.00025341,0.00025341
seed43:2_class-68,43,2_class-68,0.16492188,0.16495542,0.16492188,3,0,1,1,1,-0.00003354,0.00003354,0.00000000
seed43:3_class-76,43,3_class-76,0.17191266,0.17220595,0.17191266,4,0,1,1,1,-0.00029330,0.00029330,0.00000000
seed43:4_class-36,43,4_class-36,0.51654524,0.48651445,0.48651445,1,1,0,0,0,0.00000000,-0.03003079,-0.03003079
seed43:5_class-56,43,5_class-56,0.35183829,0.42031506,0.42031506,4,4,0,1,1,0.00000000,0.06847677,0.06847677
seed43:6_class-48,43,6_class-48,0.43421328,0.43431026,0.43421328,1,0,1,1,1,-0.00009698,0.00009698,0.00000000
seed43:7_class-36,43,7_class-36,0.54525423,0.47862658,0.47862658,2,2,0,0,0,0.00000000,-0.06662765,-0.06662765
seed43:8_class-40,43,8_class-40,0.95695543,0.96656001,0.96656001,2,2,0,1,1,0.00000000,0.00960457,0.00960457
seed43:9_class-4,43,9_class-4,0.85190809,0.94319952,0.85190809,5,0,1,1,1,-0.09129143,0.09129143,0.00000000
seed43:10_class-0,43,10_class-0,0.27117962,0.27115354,0.27115354,2,2,0,0,0,0.00000000,-0.00002608,-0.00002608
seed43:11_class-68,43,11_class-68,0.46747935,0.73727047,0.46747935,4,0,1,1,1,-0.26979113,0.26979113,0.00000000
seed43:12_class-40,43,12_class-40,0.47883716,0.48348451,0.48348451,3,3,0,1,1,0.00000000,0.00464734,0.00464734
seed43:13_class-36,43,13_class-36,0.82048190,0.82048190,0.82048190,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:14_class-28,43,14_class-28,0.46236667,0.48565474,0.48565474,4,4,0,1,1,0.00000000,0.02328807,0.02328807
seed43:15_class-72,43,15_class-72,0.43832675,0.43429586,0.43429586,1,1,0,0,0,0.00000000,-0.00403088,-0.00403088
seed43:16_class-52,43,16_class-52,0.31939742,0.31939742,0.31939742,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:17_class-32,43,17_class-32,0.41961139,0.38902682,0.41961139,3,0,1,0,1,0.03058457,-0.03058457,0.00000000
seed43:18_class-72,43,18_class-72,0.14877842,0.14877842,0.14877842,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:19_class-12,43,19_class-12,0.43689531,0.90064323,0.90064323,3,3,0,1,1,0.00000000,0.46374792,0.46374792
seed43:20_class-48,43,20_class-48,0.27824759,0.37229162,0.37229162,1,1,0,1,1,0.00000000,0.09404403,0.09404403
seed43:21_class-60,43,21_class-60,0.68594801,0.78130877,0.68594801,4,0,1,1,1,-0.09536076,0.09536076,0.00000000
seed43:22_class-4,43,22_class-4,0.33919001,0.90825057,0.90825057,1,1,0,1,1,0.00000000,0.56906056,0.56906056
seed43:23_class-60,43,23_class-60,0.28834715,0.28128254,0.28128254,4,4,0,0,0,0.00000000,-0.00706461,-0.00706461
seed43:24_class-32,43,24_class-32,0.46412247,0.45941201,0.45941201,5,5,0,0,0,0.00000000,-0.00471047,-0.00471047
seed43:25_class-60,43,25_class-60,0.36926809,0.36922419,0.36922419,3,3,0,0,0,0.00000000,-0.00004390,-0.00004390
seed43:26_class-52,43,26_class-52,0.68931663,0.68931663,0.68931663,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:27_class-24,43,27_class-24,0.43636611,0.45567670,0.45567670,5,5,0,1,1,0.00000000,0.01931059,0.01931059
seed43:28_class-64,43,28_class-64,0.38572317,0.35153171,0.38572317,2,0,1,0,1,0.03419146,-0.03419146,0.00000000
seed43:29_class-40,43,29_class-40,0.44809949,0.43148208,0.43148208,1,1,0,0,0,0.00000000,-0.01661742,-0.01661742
seed43:30_class-40,43,30_class-40,0.48203477,0.53738040,0.48203477,2,0,1,1,1,-0.05534562,0.05534562,0.00000000
seed43:31_class-24,43,31_class-24,0.88430005,0.88241291,0.88241291,4,4,0,0,0,0.00000000,-0.00188714,-0.00188714
seed43:32_class-28,43,32_class-28,0.45999798,0.45999798,0.45999798,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:33_class-16,43,33_class-16,0.38307607,0.38271829,0.38271829,2,2,0,0,0,0.00000000,-0.00035778,-0.00035778
seed43:34_class-52,43,34_class-52,0.61459881,0.61459881,0.61459881,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:35_class-76,43,35_class-76,0.46633789,0.65794098,0.65794098,2,2,0,1,1,0.00000000,0.19160309,0.19160309
seed43:36_class-76,43,36_class-76,0.52673125,0.45839733,0.52673125,2,0,1,0,1,0.06833392,-0.06833392,0.00000000
seed43:37_class-36,43,37_class-36,0.56072044,0.75768757,0.75768757,3,3,0,1,1,0.00000000,0.19696712,0.19696712
seed43:38_class-60,43,38_class-60,0.26962408,0.26959515,0.26962408,4,0,1,0,1,0.00002894,-0.00002894,0.00000000
seed43:39_class-48,43,39_class-48,0.90738064,0.58920336,0.90738064,3,0,1,0,1,0.31817728,-0.31817728,0.00000000
seed43:40_class-64,43,40_class-64,0.28367198,0.65042734,0.65042734,2,2,0,1,1,0.00000000,0.36675537,0.36675537
seed43:41_class-12,43,41_class-12,0.48708892,0.36379412,0.36379412,2,2,0,0,0,0.00000000,-0.12329480,-0.12329480
seed43:42_class-36,43,42_class-36,0.16307259,0.11139256,0.16307259,2,0,1,0,1,0.05168003,-0.05168003,0.00000000
seed43:43_class-44,43,43_class-44,0.41663250,0.47234315,0.47234315,1,1,0,1,1,0.00000000,0.05571064,0.05571064
seed43:44_class-32,43,44_class-32,0.45124009,0.96542966,0.96542966,4,4,0,1,1,0.00000000,0.51418957,0.51418957
seed43:45_class-56,43,45_class-56,0.44370425,0.44371542,0.44370425,2,0,1,1,1,-0.00001118,0.00001118,0.00000000
seed43:46_class-4,43,46_class-4,0.00064515,0.00075122,0.00064515,1,0,1,1,1,-0.00010607,0.00010607,0.00000000
seed43:47_class-24,43,47_class-24,0.59830362,0.59830362,0.59830362,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:48_class-64,43,48_class-64,0.37931141,0.50561923,0.50561923,4,4,0,1,1,0.00000000,0.12630782,0.12630782
seed43:49_class-36,43,49_class-36,0.29153278,0.42358041,0.42358041,3,3,0,1,1,0.00000000,0.13204762,0.13204762
seed43:50_class-60,43,50_class-60,0.29906756,0.31399167,0.29906756,4,0,1,1,1,-0.01492411,0.01492411,0.00000000
seed43:51_class-16,43,51_class-16,0.43791461,0.56768918,0.43791461,4,0,1,1,1,-0.12977457,0.12977457,0.00000000
seed43:52_class-76,43,52_class-76,0.69168383,0.59303057,0.59303057,4,4,0,0,0,0.00000000,-0.09865326,-0.09865326
seed43:53_class-0,43,53_class-0,0.47844318,0.47844318,0.47844318,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:54_class-52,43,54_class-52,0.55177212,0.50059044,0.50059044,2,2,0,0,0,0.00000000,-0.05118167,-0.05118167
seed43:55_class-28,43,55_class-28,0.86915886,0.22921188,0.22921188,2,2,0,0,0,0.00000000,-0.63994698,-0.63994698
seed43:56_class-76,43,56_class-76,0.46442848,0.81259602,0.81259602,4,4,0,1,1,0.00000000,0.34816754,0.34816754
seed43:57_class-60,43,57_class-60,0.71959960,0.65520358,0.71959960,4,0,1,0,1,0.06439602,-0.06439602,0.00000000
seed43:58_class-20,43,58_class-20,0.83786213,0.77111042,0.77111042,3,3,0,0,0,0.00000000,-0.06675172,-0.06675172
seed43:59_class-76,43,59_class-76,0.48108250,0.48108250,0.48108250,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:60_class-56,43,60_class-56,0.35252345,0.37843987,0.37843987,4,4,0,1,1,0.00000000,0.02591643,0.02591643
seed43:61_class-60,43,61_class-60,0.37729084,0.42349601,0.37729084,3,0,1,1,1,-0.04620516,0.04620516,0.00000000
seed43:62_class-32,43,62_class-32,0.93814820,0.93814820,0.93814820,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:63_class-36,43,63_class-36,0.48140681,0.49888366,0.49888366,2,2,0,1,1,0.00000000,0.01747686,0.01747686
seed43:64_class-52,43,64_class-52,0.96692026,0.96704412,0.96704412,5,5,0,1,1,0.00000000,0.00012386,0.00012386
seed43:65_class-12,43,65_class-12,0.00285668,0.00285659,0.00285659,5,5,0,0,0,0.00000000,-0.00000008,-0.00000008
seed43:66_class-24,43,66_class-24,0.44594222,0.43623754,0.44594222,2,0,1,0,1,0.00970468,-0.00970468,0.00000000
seed43:67_class-56,43,67_class-56,0.41265225,0.41265225,0.41265225,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:68_class-0,43,68_class-0,0.31825733,0.31825733,0.31825733,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:69_class-36,43,69_class-36,0.44076627,0.73431855,0.73431855,5,5,0,1,1,0.00000000,0.29355228,0.29355228
seed43:70_class-0,43,70_class-0,0.23981269,0.23977356,0.23981269,1,0,1,0,1,0.00003913,-0.00003913,0.00000000
seed43:71_class-32,43,71_class-32,0.47071615,0.47071615,0.47071615,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:72_class-72,43,72_class-72,0.28307092,0.43199098,0.43199098,3,3,0,1,1,0.00000000,0.14892006,0.14892006
seed43:73_class-32,43,73_class-32,0.42051384,0.56435537,0.42051384,2,0,1,1,1,-0.14384153,0.14384153,0.00000000
seed43:74_class-20,43,74_class-20,0.89606082,0.89563394,0.89606082,5,0,1,0,1,0.00042689,-0.00042689,0.00000000
seed43:75_class-24,43,75_class-24,0.34241602,0.47671658,0.47671658,3,3,0,1,1,0.00000000,0.13430056,0.13430056
seed43:76_class-0,43,76_class-0,0.18819533,0.18819533,0.18819533,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:77_class-0,43,77_class-0,0.32470021,0.32470021,0.32470021,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:78_class-44,43,78_class-44,0.44927207,0.45155180,0.44927207,1,0,1,1,1,-0.00227973,0.00227973,0.00000000
seed43:79_class-36,43,79_class-36,0.46640664,0.46637323,0.46637323,3,3,0,0,0,0.00000000,-0.00003341,-0.00003341
seed43:80_class-56,43,80_class-56,0.37718952,0.44048241,0.44048241,2,2,0,1,1,0.00000000,0.06329289,0.06329289
seed43:81_class-52,43,81_class-52,0.11965482,0.13145214,0.11965482,3,0,1,1,1,-0.01179732,0.01179732,0.00000000
seed43:82_class-32,43,82_class-32,0.42767417,0.42767417,0.42767417,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:83_class-28,43,83_class-28,0.43918547,0.43909600,0.43918547,5,0,1,0,1,0.00008947,-0.00008947,0.00000000
seed43:84_class-44,43,84_class-44,0.39453247,0.39792004,0.39792004,2,2,0,1,1,0.00000000,0.00338757,0.00338757
seed43:85_class-60,43,85_class-60,0.44594979,0.44594979,0.44594979,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:86_class-72,43,86_class-72,0.70711470,0.71364218,0.70711470,2,0,1,1,1,-0.00652748,0.00652748,0.00000000
seed43:87_class-56,43,87_class-56,0.46391863,0.42756891,0.46391863,2,0,1,0,1,0.03634971,-0.03634971,0.00000000
seed43:88_class-44,43,88_class-44,0.41247919,0.41914624,0.41247919,4,0,1,1,1,-0.00666705,0.00666705,0.00000000
seed43:89_class-4,43,89_class-4,0.91142404,0.90755105,0.91142404,5,0,1,0,1,0.00387299,-0.00387299,0.00000000
seed43:90_class-20,43,90_class-20,0.85848415,0.93011439,0.85848415,1,0,1,1,1,-0.07163024,0.07163024,0.00000000
seed43:91_class-76,43,91_class-76,0.53210151,0.69725406,0.69725406,1,1,0,1,1,0.00000000,0.16515255,0.16515255
seed43:92_class-28,43,92_class-28,0.34354356,0.34354356,0.34354356,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:93_class-64,43,93_class-64,0.49040404,0.38084403,0.49040404,4,0,1,0,1,0.10956001,-0.10956001,0.00000000
seed43:94_class-32,43,94_class-32,0.70876813,0.44052073,0.70876813,2,0,1,0,1,0.26824740,-0.26824740,0.00000000
seed43:95_class-32,43,95_class-32,0.44233277,0.47594398,0.47594398,4,4,0,1,1,0.00000000,0.03361121,0.03361121
seed43:96_class-48,43,96_class-48,0.41696420,0.42956090,0.42956090,1,1,0,1,1,0.00000000,0.01259670,0.01259670
seed43:97_class-28,43,97_class-28,0.32285744,0.32285744,0.32285744,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:98_class-24,43,98_class-24,0.96208894,0.96208894,0.96208894,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:99_class-48,43,99_class-48,0.65725434,0.59532267,0.59532267,2,2,0,0,0,0.00000000,-0.06193167,-0.06193167
seed43:100_class-44,43,100_class-44,0.43382999,0.43515861,0.43515861,2,2,0,1,1,0.00000000,0.00132862,0.00132862
seed43:101_class-64,43,101_class-64,0.97139502,0.97065353,0.97065353,4,4,0,0,0,0.00000000,-0.00074148,-0.00074148
seed43:102_class-40,43,102_class-40,0.47807702,0.47807702,0.47807702,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:103_class-48,43,103_class-48,0.89695191,0.69908041,0.69908041,2,2,0,0,0,0.00000000,-0.19787151,-0.19787151
seed43:104_class-4,43,104_class-4,0.74248886,0.92757767,0.74248886,1,0,1,1,1,-0.18508881,0.18508881,0.00000000
seed43:105_class-4,43,105_class-4,0.49591410,0.49591410,0.49591410,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:106_class-20,43,106_class-20,0.46524492,0.74493140,0.74493140,4,4,0,1,1,0.00000000,0.27968648,0.27968648
seed43:107_class-12,43,107_class-12,0.36663327,0.36663327,0.36663327,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:108_class-28,43,108_class-28,0.38725206,0.45205423,0.45205423,5,5,0,1,1,0.00000000,0.06480217,0.06480217
seed43:109_class-52,43,109_class-52,0.61562335,0.61562991,0.61562991,3,3,0,1,1,0.00000000,0.00000656,0.00000656
seed43:110_class-60,43,110_class-60,0.59320700,0.59034824,0.59034824,1,1,0,0,0,0.00000000,-0.00285876,-0.00285876
seed43:111_class-56,43,111_class-56,0.36780474,0.36780474,0.36780474,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:112_class-4,43,112_class-4,0.12018874,0.12016337,0.12018874,5,0,1,0,1,0.00002538,-0.00002538,0.00000000
seed43:113_class-28,43,113_class-28,0.64739174,0.64739174,0.64739174,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:114_class-52,43,114_class-52,0.82967478,0.67787689,0.67787689,5,5,0,0,0,0.00000000,-0.15179789,-0.15179789
seed43:115_class-4,43,115_class-4,0.75214952,0.75214952,0.75214952,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:116_class-20,43,116_class-20,0.80528188,0.80521727,0.80528188,2,0,1,0,1,0.00006461,-0.00006461,0.00000000
seed43:117_class-0,43,117_class-0,0.33307636,0.33322373,0.33322373,1,1,0,1,1,0.00000000,0.00014737,0.00014737
seed43:118_class-24,43,118_class-24,0.20879336,0.44022891,0.20879336,2,0,1,1,1,-0.23143555,0.23143555,0.00000000
seed43:119_class-48,43,119_class-48,0.32536113,0.35235956,0.32536113,1,0,1,1,1,-0.02699843,0.02699843,0.00000000
seed43:120_class-8,43,120_class-8,0.43682373,0.43682373,0.43682373,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed43:121_class-44,43,121_class-44,0.82375884,0.79068434,0.82375884,5,0,1,0,1,0.03307450,-0.03307450,0.00000000
seed43:122_class-60,43,122_class-60,0.44527340,0.50525397,0.50525397,3,3,0,1,1,0.00000000,0.05998057,0.05998057
seed43:123_class-72,43,123_class-72,0.18583336,0.48052573,0.18583336,2,0,1,1,1,-0.29469237,0.29469237,0.00000000
seed43:124_class-8,43,124_class-8,0.34103847,0.94883120,0.94883120,4,4,0,1,1,0.00000000,0.60779274,0.60779274
seed43:125_class-36,43,125_class-36,0.34321931,0.47151116,0.47151116,3,3,0,1,1,0.00000000,0.12829185,0.12829185
seed43:126_class-44,43,126_class-44,0.47304937,0.47325435,0.47325435,5,5,0,1,1,0.00000000,0.00020498,0.00020498
seed43:127_class-40,43,127_class-40,0.43989542,0.41933075,0.43989542,1,0,1,0,1,0.02056468,-0.02056468,0.00000000
