fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_original,support_fg_delta_vs_baseline,support_fg_ndr_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_original,support_decoder_fg_delta_vs_baseline,support_decoder_fg_ndr_delta_vs_original
3,fold3:78_class-15,78_class-15,0.48657945,0.58515453,4,1,0.48657945,0,1,1,-0.09857509,0.00000000,0,0.48657945,0,1,1,-0.09857509,0.00000000,0
3,fold3:79_class-15,79_class-15,0.43603960,0.43603960,0,1,0.43603960,0,0,1,0.00000000,0.00000000,0,0.43603960,0,0,1,0.00000000,0.00000000,0
3,fold3:80_class-18,80_class-18,0.92215765,0.88623297,2,0,0.88623297,2,0,0,0.00000000,-0.03592467,0,0.88623297,2,0,0,0.00000000,-0.03592467,0
3,fold3:81_class-17,81_class-17,0.63300306,0.39545694,1,0,0.39545694,1,0,0,0.00000000,-0.23754612,0,0.39545694,1,0,0,0.00000000,-0.23754612,0
3,fold3:82_class-19,82_class-19,0.31756568,0.30883652,1,0,0.31756568,0,1,1,0.00872916,0.00000000,1,0.31756568,0,1,1,0.00872916,0.00000000,1
3,fold3:83_class-17,83_class-17,0.02340708,0.00197049,1,0,0.02340708,0,1,1,0.02143658,0.00000000,1,0.02340708,0,1,1,0.02143658,0.00000000,1
3,fold3:84_class-18,84_class-18,0.96981251,0.94835401,5,0,0.96981251,0,1,1,0.02145851,0.00000000,1,0.96981251,0,1,1,0.02145851,0.00000000,1
3,fold3:85_class-19,85_class-19,0.18306625,0.17850477,2,0,0.17850477,2,0,0,0.00000000,-0.00456148,0,0.17850477,2,0,0,0.00000000,-0.00456148,0
3,fold3:86_class-17,86_class-17,0.40002528,0.40442511,2,1,0.40002528,0,1,1,-0.00439984,0.00000000,0,0.40002528,0,1,1,-0.00439984,0.00000000,0
3,fold3:87_class-15,87_class-15,0.42167097,0.33602542,4,0,0.33602542,4,0,0,0.00000000,-0.08564556,0,0.33602542,4,0,0,0.00000000,-0.08564556,0
3,fold3:88_class-17,88_class-17,0.45144421,0.42630163,4,0,0.45144421,0,1,1,0.02514258,0.00000000,1,0.45144421,0,1,1,0.02514258,0.00000000,1
3,fold3:89_class-17,89_class-17,0.71861041,0.67607677,1,0,0.67607677,1,0,0,0.00000000,-0.04253364,0,0.67607677,1,0,0,0.00000000,-0.04253364,0
3,fold3:90_class-16,90_class-16,0.66800004,0.34450856,5,0,0.34450856,5,0,0,0.00000000,-0.32349148,0,0.34450856,5,0,0,0.00000000,-0.32349148,0
3,fold3:91_class-15,91_class-15,0.44632259,0.43224433,2,0,0.44632259,0,1,1,0.01407826,0.00000000,1,0.44632259,0,1,1,0.01407826,0.00000000,1
3,fold3:92_class-19,92_class-19,0.99803275,0.94469339,2,0,0.94469339,2,0,0,0.00000000,-0.05333936,0,0.99803275,0,1,1,0.05333936,0.00000000,1
3,fold3:93_class-17,93_class-17,0.40336400,0.26390108,1,0,0.40336400,0,1,1,0.13946292,0.00000000,1,0.40336400,0,1,1,0.13946292,0.00000000,1
3,fold3:94_class-19,94_class-19,0.33992362,0.40557310,2,1,0.40557310,2,0,1,0.00000000,0.06564948,0,0.33992362,0,1,1,-0.06564948,0.00000000,0
3,fold3:95_class-17,95_class-17,0.25784016,0.24901442,3,0,0.25784016,0,1,1,0.00882573,0.00000000,1,0.25784016,0,1,1,0.00882573,0.00000000,1
3,fold3:96_class-17,96_class-17,0.94256234,0.91743815,3,0,0.94256234,0,1,1,0.02512419,0.00000000,1,0.94256234,0,1,1,0.02512419,0.00000000,1
3,fold3:97_class-17,97_class-17,0.73172498,0.91522783,5,1,0.73172498,0,1,1,-0.18350285,0.00000000,0,0.73172498,0,1,1,-0.18350285,0.00000000,0
3,fold3:98_class-15,98_class-15,0.59030861,0.48970851,2,0,0.48970851,2,0,0,0.00000000,-0.10060009,0,0.48970851,2,0,0,0.00000000,-0.10060009,0
3,fold3:99_class-19,99_class-19,0.84791732,0.94304019,1,1,0.94304019,1,0,1,0.00000000,0.09512287,0,0.94304019,1,0,1,0.00000000,0.09512287,0
3,fold3:100_class-17,100_class-17,0.28475952,0.27623689,2,0,0.28475952,0,1,1,0.00852263,0.00000000,1,0.28475952,0,1,1,0.00852263,0.00000000,1
3,fold3:101_class-17,101_class-17,0.44392240,0.41583699,5,0,0.41583699,5,0,0,0.00000000,-0.02808541,0,0.41583699,5,0,0,0.00000000,-0.02808541,0
3,fold3:102_class-15,102_class-15,0.66502345,0.66502345,0,1,0.66502345,0,0,1,0.00000000,0.00000000,0,0.66502345,0,0,1,0.00000000,0.00000000,0
3,fold3:103_class-17,103_class-17,0.43406644,0.94658703,5,1,0.43406644,0,1,1,-0.51252058,0.00000000,0,0.43406644,0,1,1,-0.51252058,0.00000000,0
3,fold3:104_class-18,104_class-18,0.98994946,0.96534836,4,0,0.96534836,4,0,0,0.00000000,-0.02460110,0,0.96534836,4,0,0,0.00000000,-0.02460110,0
3,fold3:105_class-15,105_class-15,0.45763615,0.45763615,0,1,0.45763615,0,0,1,0.00000000,0.00000000,0,0.45763615,0,0,1,0.00000000,0.00000000,0
3,fold3:106_class-15,106_class-15,0.43452990,0.33137688,2,0,0.33137688,2,0,0,0.00000000,-0.10315302,0,0.43452990,0,1,1,0.10315302,0.00000000,1
3,fold3:107_class-15,107_class-15,0.09060261,0.44516143,3,1,0.44516143,3,0,1,0.00000000,0.35455883,0,0.44516143,3,0,1,0.00000000,0.35455883,0
3,fold3:108_class-19,108_class-19,0.15391970,0.15207911,3,0,0.15391970,0,1,1,0.00184059,0.00000000,1,0.15391970,0,1,1,0.00184059,0.00000000,1
3,fold3:109_class-15,109_class-15,0.09080469,0.25965160,5,1,0.09080469,0,1,1,-0.16884691,0.00000000,0,0.09080469,0,1,1,-0.16884691,0.00000000,0
3,fold3:110_class-15,110_class-15,0.40150610,0.40150610,0,1,0.40150610,0,0,1,0.00000000,0.00000000,0,0.40150610,0,0,1,0.00000000,0.00000000,0
3,fold3:111_class-15,111_class-15,0.49925947,0.41974720,1,0,0.49925947,0,1,1,0.07951227,0.00000000,1,0.49925947,0,1,1,0.07951227,0.00000000,1
3,fold3:112_class-19,112_class-19,0.99186367,0.45807922,4,0,0.99186367,0,1,1,0.53378445,0.00000000,1,0.99186367,0,1,1,0.53378445,0.00000000,1
3,fold3:113_class-16,113_class-16,0.58312345,0.40959638,2,0,0.40959638,2,0,0,0.00000000,-0.17352706,0,0.40959638,2,0,0,0.00000000,-0.17352706,0
3,fold3:114_class-19,114_class-19,0.98698211,0.98698211,0,1,0.98698211,0,0,1,0.00000000,0.00000000,0,0.98698211,0,0,1,0.00000000,0.00000000,0
3,fold3:115_class-18,115_class-18,0.41875100,0.94899464,1,1,0.94899464,1,0,1,0.00000000,0.53024364,0,0.94899464,1,0,1,0.00000000,0.53024364,0
3,fold3:116_class-17,116_class-17,0.36507416,0.40698931,3,1,0.40698931,3,0,1,0.00000000,0.04191515,0,0.40698931,3,0,1,0.00000000,0.04191515,0
3,fold3:117_class-19,117_class-19,0.70705110,0.69345009,1,0,0.70705110,0,1,1,0.01360101,0.00000000,1,0.70705110,0,1,1,0.01360101,0.00000000,1
3,fold3:118_class-19,118_class-19,0.26578936,0.26360294,5,0,0.26578936,0,1,1,0.00218642,0.00000000,1,0.26578936,0,1,1,0.00218642,0.00000000,1
3,fold3:119_class-18,119_class-18,0.93239748,0.91539681,4,0,0.91539681,4,0,0,0.00000000,-0.01700068,0,0.91539681,4,0,0,0.00000000,-0.01700068,0
3,fold3:120_class-15,120_class-15,0.37957668,0.36813143,3,0,0.37957668,0,1,1,0.01144525,0.00000000,1,0.37957668,0,1,1,0.01144525,0.00000000,1
3,fold3:121_class-15,121_class-15,0.41390574,0.37780252,4,0,0.37780252,4,0,0,0.00000000,-0.03610322,0,0.37780252,4,0,0,0.00000000,-0.03610322,0
3,fold3:122_class-17,122_class-17,0.14852989,0.14852989,0,1,0.14852989,0,0,1,0.00000000,0.00000000,0,0.14852989,0,0,1,0.00000000,0.00000000,0
3,fold3:123_class-17,123_class-17,0.20801535,0.29013664,4,1,0.29013664,4,0,1,0.00000000,0.08212128,0,0.29013664,4,0,1,0.00000000,0.08212128,0
3,fold3:124_class-19,124_class-19,0.88778967,0.94735658,5,1,0.94735658,5,0,1,0.00000000,0.05956692,0,0.94735658,5,0,1,0.00000000,0.05956692,0
3,fold3:125_class-17,125_class-17,0.59909320,0.74451280,3,1,0.59909320,0,1,1,-0.14541960,0.00000000,0,0.59909320,0,1,1,-0.14541960,0.00000000,0
3,fold3:126_class-18,126_class-18,0.98396921,0.96600533,4,0,0.98396921,0,1,1,0.01796389,0.00000000,1,0.98396921,0,1,1,0.01796389,0.00000000,1
3,fold3:127_class-19,127_class-19,0.37353405,0.37353405,0,1,0.37353405,0,0,1,0.00000000,0.00000000,0,0.37353405,0,0,1,0.00000000,0.00000000,0
3,fold3:128_class-18,128_class-18,0.81022745,0.81022745,0,1,0.81022745,0,0,1,0.00000000,0.00000000,0,0.81022745,0,0,1,0.00000000,0.00000000,0
3,fold3:129_class-16,129_class-16,0.86840558,0.45207566,5,0,0.45207566,5,0,0,0.00000000,-0.41632992,0,0.45207566,5,0,0,0.00000000,-0.41632992,0
3,fold3:130_class-15,130_class-15,0.51048410,0.73130870,5,1,0.73130870,5,0,1,0.00000000,0.22082460,0,0.73130870,5,0,1,0.00000000,0.22082460,0
3,fold3:131_class-17,131_class-17,0.39568737,0.39568737,0,1,0.39568737,0,0,1,0.00000000,0.00000000,0,0.39568737,0,0,1,0.00000000,0.00000000,0
3,fold3:132_class-18,132_class-18,0.98559165,0.95823431,4,0,0.95823431,4,0,0,0.00000000,-0.02735734,0,0.95823431,4,0,0,0.00000000,-0.02735734,0
3,fold3:133_class-16,133_class-16,0.99437559,0.99437559,0,1,0.99437559,0,0,1,0.00000000,0.00000000,0,0.99437559,0,0,1,0.00000000,0.00000000,0
3,fold3:134_class-19,134_class-19,0.94608092,0.97039688,1,1,0.94608092,0,1,1,-0.02431595,0.00000000,0,0.94608092,0,1,1,-0.02431595,0.00000000,0
3,fold3:135_class-16,135_class-16,0.45797640,0.44324911,5,0,0.45797640,0,1,1,0.01472729,0.00000000,1,0.45797640,0,1,1,0.01472729,0.00000000,1
3,fold3:136_class-19,136_class-19,0.35883027,0.46467516,2,1,0.46467516,2,0,1,0.00000000,0.10584489,0,0.35883027,0,1,1,-0.10584489,0.00000000,0
3,fold3:137_class-19,137_class-19,0.35036218,0.41570407,5,1,0.41570407,5,0,1,0.00000000,0.06534189,0,0.35036218,0,1,1,-0.06534189,0.00000000,0
3,fold3:138_class-15,138_class-15,0.22286268,0.20703633,2,0,0.20703633,2,0,0,0.00000000,-0.01582634,0,0.20703633,2,0,0,0.00000000,-0.01582634,0
3,fold3:139_class-15,139_class-15,0.44524387,0.44524387,0,1,0.44524387,0,0,1,0.00000000,0.00000000,0,0.44524387,0,0,1,0.00000000,0.00000000,0
3,fold3:140_class-19,140_class-19,0.56858814,0.97219610,2,1,0.97219610,2,0,1,0.00000000,0.40360796,0,0.97219610,2,0,1,0.00000000,0.40360796,0
3,fold3:141_class-19,141_class-19,0.98080075,0.58439422,3,0,0.98080075,0,1,1,0.39640653,0.00000000,1,0.98080075,0,1,1,0.39640653,0.00000000,1
3,fold3:142_class-19,142_class-19,0.44708738,0.39664140,1,0,0.39664140,1,0,0,0.00000000,-0.05044597,0,0.39664140,1,0,0,0.00000000,-0.05044597,0
3,fold3:143_class-18,143_class-18,0.27857465,0.26061165,2,0,0.26061165,2,0,0,0.00000000,-0.01796299,0,0.26061165,2,0,0,0.00000000,-0.01796299,0
3,fold3:144_class-16,144_class-16,0.99292767,0.99292767,0,1,0.99292767,0,0,1,0.00000000,0.00000000,0,0.99292767,0,0,1,0.00000000,0.00000000,0
3,fold3:145_class-15,145_class-15,0.29485855,0.29485855,0,1,0.29485855,0,0,1,0.00000000,0.00000000,0,0.29485855,0,0,1,0.00000000,0.00000000,0
3,fold3:146_class-18,146_class-18,0.98860657,0.96215403,2,0,0.96215403,2,0,0,0.00000000,-0.02645254,0,0.96215403,2,0,0,0.00000000,-0.02645254,0
3,fold3:147_class-19,147_class-19,0.77249461,0.77249461,0,1,0.77249461,0,0,1,0.00000000,0.00000000,0,0.77249461,0,0,1,0.00000000,0.00000000,0
3,fold3:148_class-16,148_class-16,0.69766265,0.72746295,4,1,0.69766265,0,1,1,-0.02980030,0.00000000,0,0.69766265,0,1,1,-0.02980030,0.00000000,0
3,fold3:149_class-18,149_class-18,0.92398447,0.90937918,2,0,0.92398447,0,1,1,0.01460528,0.00000000,1,0.92398447,0,1,1,0.01460528,0.00000000,1
3,fold3:150_class-18,150_class-18,0.99065387,0.99065387,0,1,0.99065387,0,0,1,0.00000000,0.00000000,0,0.99065387,0,0,1,0.00000000,0.00000000,0
3,fold3:151_class-18,151_class-18,0.90365791,0.94828361,4,1,0.94828361,4,0,1,0.00000000,0.04462570,0,0.90365791,0,1,1,-0.04462570,0.00000000,0
3,fold3:152_class-17,152_class-17,0.26726395,0.26486894,3,0,0.26486894,3,0,0,0.00000000,-0.00239500,0,0.26726395,0,1,1,0.00239500,0.00000000,1
3,fold3:153_class-16,153_class-16,0.80226141,0.95798934,2,1,0.80226141,0,1,1,-0.15572792,0.00000000,0,0.80226141,0,1,1,-0.15572792,0.00000000,0
3,fold3:154_class-16,154_class-16,0.29817441,0.39096954,3,1,0.39096954,3,0,1,0.00000000,0.09279513,0,0.39096954,3,0,1,0.00000000,0.09279513,0
3,fold3:155_class-19,155_class-19,0.84195936,0.84195936,0,1,0.84195936,0,0,1,0.00000000,0.00000000,0,0.84195936,0,0,1,0.00000000,0.00000000,0
3,fold3:156_class-16,156_class-16,0.63000661,0.63000661,0,1,0.63000661,0,0,1,0.00000000,0.00000000,0,0.63000661,0,0,1,0.00000000,0.00000000,0
3,fold3:157_class-16,157_class-16,0.99902987,0.95456874,5,0,0.95456874,5,0,0,0.00000000,-0.04446113,0,0.95456874,5,0,0,0.00000000,-0.04446113,0
3,fold3:158_class-19,158_class-19,0.45130521,0.43257070,3,0,0.43257070,3,0,0,0.00000000,-0.01873451,0,0.43257070,3,0,0,0.00000000,-0.01873451,0
3,fold3:159_class-17,159_class-17,0.36324716,0.35964316,3,0,0.35964316,3,0,0,0.00000000,-0.00360399,0,0.35964316,3,0,0,0.00000000,-0.00360399,0
3,fold3:160_class-18,160_class-18,0.97361898,0.92399675,4,0,0.92399675,4,0,0,0.00000000,-0.04962224,0,0.97361898,0,1,1,0.04962224,0.00000000,1
3,fold3:161_class-15,161_class-15,0.91479456,0.88566494,2,0,0.88566494,2,0,0,0.00000000,-0.02912962,0,0.88566494,2,0,0,0.00000000,-0.02912962,0
3,fold3:162_class-18,162_class-18,0.57259625,0.58648515,1,1,0.58648515,1,0,1,0.00000000,0.01388890,0,0.58648515,1,0,1,0.00000000,0.01388890,0
3,fold3:163_class-16,163_class-16,0.99912357,0.99912357,0,1,0.99912357,0,0,1,0.00000000,0.00000000,0,0.99912357,0,0,1,0.00000000,0.00000000,0
3,fold3:164_class-17,164_class-17,0.99865508,0.96968156,1,0,0.99865508,0,1,1,0.02897352,0.00000000,1,0.99865508,0,1,1,0.02897352,0.00000000,1
3,fold3:165_class-17,165_class-17,0.90867841,0.86935824,1,0,0.86935824,1,0,0,0.00000000,-0.03932017,0,0.90867841,0,1,1,0.03932017,0.00000000,1
3,fold3:166_class-19,166_class-19,0.28801426,0.28581303,3,0,0.28801426,0,1,1,0.00220123,0.00000000,1,0.28801426,0,1,1,0.00220123,0.00000000,1
3,fold3:167_class-17,167_class-17,0.94019413,0.94019413,0,1,0.94019413,0,0,1,0.00000000,0.00000000,0,0.94019413,0,0,1,0.00000000,0.00000000,0
3,fold3:168_class-19,168_class-19,0.63682616,0.34624186,4,0,0.34624186,4,0,0,0.00000000,-0.29058430,0,0.34624186,4,0,0,0.00000000,-0.29058430,0
3,fold3:169_class-15,169_class-15,0.39152554,0.45273405,3,1,0.45273405,3,0,1,0.00000000,0.06120852,0,0.45273405,3,0,1,0.00000000,0.06120852,0
3,fold3:170_class-17,170_class-17,0.39516219,0.31957182,3,0,0.31957182,3,0,0,0.00000000,-0.07559037,0,0.31957182,3,0,0,0.00000000,-0.07559037,0
3,fold3:171_class-17,171_class-17,0.99922442,0.76596832,5,0,0.99922442,0,1,1,0.23325610,0.00000000,1,0.99922442,0,1,1,0.23325610,0.00000000,1
3,fold3:172_class-15,172_class-15,0.34352022,0.43223304,4,1,0.43223304,4,0,1,0.00000000,0.08871281,0,0.34352022,0,1,1,-0.08871281,0.00000000,0
3,fold3:173_class-19,173_class-19,0.43487760,0.39285138,1,0,0.43487760,0,1,1,0.04202622,0.00000000,1,0.43487760,0,1,1,0.04202622,0.00000000,1
3,fold3:174_class-18,174_class-18,0.42491120,0.42491120,0,1,0.42491120,0,0,1,0.00000000,0.00000000,0,0.42491120,0,0,1,0.00000000,0.00000000,0
3,fold3:175_class-16,175_class-16,0.66663176,0.73936939,1,1,0.73936939,1,0,1,0.00000000,0.07273763,0,0.73936939,1,0,1,0.00000000,0.07273763,0
3,fold3:176_class-19,176_class-19,0.39310893,0.38621658,4,0,0.38621658,4,0,0,0.00000000,-0.00689235,0,0.38621658,4,0,0,0.00000000,-0.00689235,0
3,fold3:177_class-18,177_class-18,0.81999564,0.97579718,4,1,0.97579718,4,0,1,0.00000000,0.15580153,0,0.97579718,4,0,1,0.00000000,0.15580153,0
3,fold3:178_class-17,178_class-17,0.63463533,0.61330432,4,0,0.61330432,4,0,0,0.00000000,-0.02133101,0,0.61330432,4,0,0,0.00000000,-0.02133101,0
3,fold3:179_class-18,179_class-18,0.92219383,0.93295360,3,1,0.92219383,0,1,1,-0.01075977,0.00000000,0,0.92219383,0,1,1,-0.01075977,0.00000000,0
3,fold3:180_class-16,180_class-16,0.99093139,0.94877142,5,0,0.94877142,5,0,0,0.00000000,-0.04215997,0,0.94877142,5,0,0,0.00000000,-0.04215997,0
3,fold3:181_class-18,181_class-18,0.98593420,0.94238776,5,0,0.94238776,5,0,0,0.00000000,-0.04354644,0,0.98593420,0,1,1,0.04354644,0.00000000,1
3,fold3:182_class-18,182_class-18,0.95006579,0.91301942,1,0,0.95006579,0,1,1,0.03704637,0.00000000,1,0.95006579,0,1,1,0.03704637,0.00000000,1
3,fold3:183_class-19,183_class-19,0.71873045,0.44443119,3,0,0.44443119,3,0,0,0.00000000,-0.27429926,0,0.44443119,3,0,0,0.00000000,-0.27429926,0
3,fold3:184_class-16,184_class-16,0.35123810,0.59619749,3,1,0.59619749,3,0,1,0.00000000,0.24495938,0,0.59619749,3,0,1,0.00000000,0.24495938,0
3,fold3:185_class-15,185_class-15,0.31684798,0.34065583,3,1,0.31684798,0,1,1,-0.02380785,0.00000000,0,0.31684798,0,1,1,-0.02380785,0.00000000,0
3,fold3:186_class-17,186_class-17,0.41695207,0.41695207,0,1,0.41695207,0,0,1,0.00000000,0.00000000,0,0.41695207,0,0,1,0.00000000,0.00000000,0
3,fold3:187_class-19,187_class-19,0.38785321,0.37635463,5,0,0.38785321,0,1,1,0.01149857,0.00000000,1,0.38785321,0,1,1,0.01149857,0.00000000,1
3,fold3:188_class-15,188_class-15,0.31195924,0.40267324,3,1,0.40267324,3,0,1,0.00000000,0.09071401,0,0.40267324,3,0,1,0.00000000,0.09071401,0
3,fold3:189_class-17,189_class-17,0.47514266,0.94486618,3,1,0.94486618,3,0,1,0.00000000,0.46972352,0,0.94486618,3,0,1,0.00000000,0.46972352,0
3,fold3:190_class-16,190_class-16,0.99790514,0.71704495,5,0,0.99790514,0,1,1,0.28086019,0.00000000,1,0.99790514,0,1,1,0.28086019,0.00000000,1
3,fold3:191_class-15,191_class-15,0.69268632,0.67673326,4,0,0.67673326,4,0,0,0.00000000,-0.01595306,0,0.67673326,4,0,0,0.00000000,-0.01595306,0
3,fold3:192_class-17,192_class-17,0.54634959,0.36432925,4,0,0.36432925,4,0,0,0.00000000,-0.18202034,0,0.36432925,4,0,0,0.00000000,-0.18202034,0
3,fold3:193_class-16,193_class-16,0.99682963,0.99682963,0,1,0.99682963,0,0,1,0.00000000,0.00000000,0,0.99682963,0,0,1,0.00000000,0.00000000,0
3,fold3:194_class-16,194_class-16,0.31423575,0.30912554,5,0,0.30912554,5,0,0,0.00000000,-0.00511020,0,0.30912554,5,0,0,0.00000000,-0.00511020,0
3,fold3:195_class-19,195_class-19,0.53433555,0.56462193,4,1,0.56462193,4,0,1,0.00000000,0.03028637,0,0.56462193,4,0,1,0.00000000,0.03028637,0
3,fold3:196_class-18,196_class-18,0.82124996,0.95611084,4,1,0.95611084,4,0,1,0.00000000,0.13486087,0,0.95611084,4,0,1,0.00000000,0.13486087,0
3,fold3:197_class-18,197_class-18,0.98034072,0.98034072,0,1,0.98034072,0,0,1,0.00000000,0.00000000,0,0.98034072,0,0,1,0.00000000,0.00000000,0
3,fold3:198_class-18,198_class-18,0.90587533,0.90587533,0,1,0.90587533,0,0,1,0.00000000,0.00000000,0,0.90587533,0,0,1,0.00000000,0.00000000,0
3,fold3:199_class-17,199_class-17,0.63123870,0.33630311,1,0,0.33630311,1,0,0,0.00000000,-0.29493558,0,0.33630311,1,0,0,0.00000000,-0.29493558,0
3,fold3:200_class-19,200_class-19,0.26126507,0.62877226,5,1,0.62877226,5,0,1,0.00000000,0.36750719,0,0.62877226,5,0,1,0.00000000,0.36750719,0
3,fold3:201_class-17,201_class-17,0.19185868,0.18846497,1,0,0.19185868,0,1,1,0.00339371,0.00000000,1,0.19185868,0,1,1,0.00339371,0.00000000,1
3,fold3:202_class-15,202_class-15,0.93045419,0.40066326,1,0,0.40066326,1,0,0,0.00000000,-0.52979094,0,0.40066326,1,0,0,0.00000000,-0.52979094,0
3,fold3:203_class-19,203_class-19,0.95829475,0.93528962,3,0,0.95829475,0,1,1,0.02300513,0.00000000,1,0.95829475,0,1,1,0.02300513,0.00000000,1
3,fold3:204_class-18,204_class-18,0.95803690,0.91687179,3,0,0.91687179,3,0,0,0.00000000,-0.04116511,0,0.91687179,3,0,0,0.00000000,-0.04116511,0
3,fold3:205_class-15,205_class-15,0.24617586,0.20880854,2,0,0.24617586,0,1,1,0.03736731,0.00000000,1,0.24617586,0,1,1,0.03736731,0.00000000,1
3,fold3:206_class-17,206_class-17,0.19737667,0.19737667,0,1,0.19737667,0,0,1,0.00000000,0.00000000,0,0.19737667,0,0,1,0.00000000,0.00000000,0
3,fold3:207_class-19,207_class-19,0.18538806,0.18431202,2,0,0.18431202,2,0,0,0.00000000,-0.00107604,0,0.18538806,0,1,1,0.00107604,0.00000000,1
3,fold3:208_class-15,208_class-15,0.96161592,0.96161592,0,1,0.96161592,0,0,1,0.00000000,0.00000000,0,0.96161592,0,0,1,0.00000000,0.00000000,0
3,fold3:209_class-18,209_class-18,0.98551553,0.95440483,4,0,0.95440483,4,0,0,0.00000000,-0.03111070,0,0.95440483,4,0,0,0.00000000,-0.03111070,0
3,fold3:210_class-17,210_class-17,0.89205819,0.83074695,4,0,0.83074695,4,0,0,0.00000000,-0.06131124,0,0.83074695,4,0,0,0.00000000,-0.06131124,0
3,fold3:211_class-18,211_class-18,0.41256809,0.40637863,2,0,0.40637863,2,0,0,0.00000000,-0.00618947,0,0.41256809,0,1,1,0.00618947,0.00000000,1
3,fold3:212_class-18,212_class-18,0.96993244,0.95906591,3,0,0.96993244,0,1,1,0.01086652,0.00000000,1,0.96993244,0,1,1,0.01086652,0.00000000,1
3,fold3:213_class-18,213_class-18,0.99682426,0.97298586,4,0,0.97298586,4,0,0,0.00000000,-0.02383840,0,0.97298586,4,0,0,0.00000000,-0.02383840,0
3,fold3:214_class-17,214_class-17,0.26398140,0.21669376,2,0,0.26398140,0,1,1,0.04728764,0.00000000,1,0.26398140,0,1,1,0.04728764,0.00000000,1
3,fold3:215_class-18,215_class-18,0.99169242,0.92425531,3,0,0.92425531,3,0,0,0.00000000,-0.06743711,0,0.92425531,3,0,0,0.00000000,-0.06743711,0
3,fold3:216_class-18,216_class-18,0.45543194,0.42773679,1,0,0.42773679,1,0,0,0.00000000,-0.02769515,0,0.42773679,1,0,0,0.00000000,-0.02769515,0
3,fold3:217_class-18,217_class-18,0.74510205,0.74510205,0,1,0.74510205,0,0,1,0.00000000,0.00000000,0,0.74510205,0,0,1,0.00000000,0.00000000,0
3,fold3:218_class-19,218_class-19,0.99807680,0.53098667,5,0,0.99807680,0,1,1,0.46709013,0.00000000,1,0.99807680,0,1,1,0.46709013,0.00000000,1
3,fold3:219_class-19,219_class-19,0.39063683,0.38244629,5,0,0.38244629,5,0,0,0.00000000,-0.00819054,0,0.38244629,5,0,0,0.00000000,-0.00819054,0
3,fold3:220_class-15,220_class-15,0.60865426,0.53004766,1,0,0.53004766,1,0,0,0.00000000,-0.07860661,0,0.53004766,1,0,0,0.00000000,-0.07860661,0
3,fold3:221_class-17,221_class-17,0.91471946,0.87308109,3,0,0.91471946,0,1,1,0.04163837,0.00000000,1,0.91471946,0,1,1,0.04163837,0.00000000,1
3,fold3:222_class-17,222_class-17,0.47324225,0.46009701,3,0,0.46009701,3,0,0,0.00000000,-0.01314524,0,0.46009701,3,0,0,0.00000000,-0.01314524,0
3,fold3:223_class-16,223_class-16,0.80970716,0.76188767,1,0,0.80970716,0,1,1,0.04781950,0.00000000,1,0.80970716,0,1,1,0.04781950,0.00000000,1
3,fold3:224_class-19,224_class-19,0.70031035,0.95870483,2,1,0.95870483,2,0,1,0.00000000,0.25839448,0,0.95870483,2,0,1,0.00000000,0.25839448,0
3,fold3:225_class-17,225_class-17,0.28468907,0.24517523,3,0,0.28468907,0,1,1,0.03951384,0.00000000,1,0.28468907,0,1,1,0.03951384,0.00000000,1
3,fold3:226_class-19,226_class-19,0.62483138,0.49429131,4,0,0.49429131,4,0,0,0.00000000,-0.13054007,0,0.49429131,4,0,0,0.00000000,-0.13054007,0
3,fold3:227_class-18,227_class-18,0.85756111,0.85756111,0,1,0.85756111,0,0,1,0.00000000,0.00000000,0,0.85756111,0,0,1,0.00000000,0.00000000,0
3,fold3:228_class-17,228_class-17,0.55367601,0.54721969,2,0,0.55367601,0,1,1,0.00645632,0.00000000,1,0.55367601,0,1,1,0.00645632,0.00000000,1
3,fold3:229_class-17,229_class-17,0.40111962,0.39169770,4,0,0.39169770,4,0,0,0.00000000,-0.00942191,0,0.39169770,4,0,0,0.00000000,-0.00942191,0
3,fold3:230_class-18,230_class-18,0.99679250,0.94950593,5,0,0.94950593,5,0,0,0.00000000,-0.04728657,0,0.94950593,5,0,0,0.00000000,-0.04728657,0
3,fold3:231_class-17,231_class-17,0.99740744,0.99740744,0,1,0.99740744,0,0,1,0.00000000,0.00000000,0,0.99740744,0,0,1,0.00000000,0.00000000,0
3,fold3:232_class-17,232_class-17,0.23608480,0.22606830,1,0,0.22606830,1,0,0,0.00000000,-0.01001650,0,0.22606830,1,0,0,0.00000000,-0.01001650,0
3,fold3:233_class-18,233_class-18,0.43957016,0.43957016,0,1,0.43957016,0,0,1,0.00000000,0.00000000,0,0.43957016,0,0,1,0.00000000,0.00000000,0
3,fold3:234_class-18,234_class-18,0.99661535,0.95242596,2,0,0.99661535,0,1,1,0.04418939,0.00000000,1,0.99661535,0,1,1,0.04418939,0.00000000,1
3,fold3:235_class-17,235_class-17,0.82732880,0.79907346,4,0,0.79907346,4,0,0,0.00000000,-0.02825534,0,0.79907346,4,0,0,0.00000000,-0.02825534,0
